FID,objectid,income,race,family_lon,family_lat
558,559,1,1,-93.567718999999997,45.316540000000003
559,560,1,1,-93.568932000000004,45.316634999999998
560,561,1,1,-93.568504000000004,45.316276999999999
561,562,1,1,-93.568802000000005,45.316085999999999
562,563,1,1,-93.567986000000005,45.315750000000001
563,564,1,1,-93.567267999999999,45.315319000000002
564,565,1,1,-93.567245000000000,45.316409999999998
565,566,1,1,-93.568527000000003,45.316360000000003
566,567,1,1,-93.566574000000003,45.315697000000000
567,568,1,1,-93.551284999999993,45.309116000000003
568,569,1,1,-94.140906999999999,45.551291999999997
569,570,1,1,-93.605103000000000,45.440784000000001
570,571,1,1,-94.009140000000002,45.451458000000002
571,572,1,1,-93.548514999999995,45.326962000000002
572,573,1,1,-93.739906000000005,45.335796000000002
573,574,1,1,-93.741530999999995,45.334591000000003
574,575,1,1,-93.579704000000007,45.319031000000003
575,576,1,1,-93.584327999999999,45.320675000000001
576,577,1,1,-94.123863000000000,45.532887000000002
577,578,1,1,-94.125122000000005,45.532966999999999
578,579,1,1,-94.126282000000003,45.532051000000003
579,580,1,1,-94.135695999999996,45.557419000000003
580,581,1,1,-93.798980999999998,45.375591000000000
581,582,1,1,-93.533882000000006,45.480648000000002
582,583,1,1,-93.561554000000001,45.308253999999998
583,584,1,1,-93.565224000000001,45.306530000000002
584,585,1,1,-93.574889999999996,45.305304999999997
585,586,1,1,-93.573020999999997,45.305309000000001
586,587,1,1,-94.139319999999998,45.552726999999997
587,588,1,1,-93.548653000000002,45.495213000000000
588,589,1,1,-94.132277999999999,45.530205000000002
589,590,1,1,-93.780974999999998,45.371994000000001
590,591,1,1,-93.604331999999999,45.301113000000001
591,592,1,1,-93.599693000000002,45.451076999999998
592,593,1,1,-94.228752000000000,45.567635000000003
593,594,1,1,-94.197509999999994,45.578575000000001
594,595,1,1,-94.198775999999995,45.576827999999999
595,596,1,1,-94.203727999999998,45.570869000000002
596,597,1,1,-94.603202999999993,45.497028000000000
597,598,1,1,-94.229988000000006,45.562083999999999
598,599,1,1,-94.226005999999998,45.535907999999999
599,600,1,1,-94.235236999999998,45.557597999999999
600,601,1,1,-94.235114999999993,45.553707000000003
601,602,1,1,-94.172966000000002,45.578570999999997
602,603,1,1,-94.180633999999998,45.565810999999997
603,604,1,1,-94.576790000000003,45.631152999999998
604,605,1,1,-94.202751000000006,45.537391999999997
605,606,1,1,-94.299781999999993,45.558498000000000
606,607,1,1,-94.186699000000004,45.557907000000000
607,608,1,1,-94.093491000000000,45.430942999999999
608,609,1,1,-94.261795000000006,45.525730000000003
609,610,1,1,-94.317222999999998,45.547592000000002
610,611,1,1,-94.722449999999995,45.372802999999998
611,612,1,1,-94.156852999999998,45.446609000000002
612,613,1,1,-94.442284000000001,45.452235999999999
613,614,1,1,-94.178237999999993,45.576172000000000
614,615,1,1,-94.293968000000007,45.561478000000001
615,616,1,1,-94.245284999999996,45.569274999999998
616,617,1,1,-94.264938000000001,45.486046000000002
617,618,1,1,-94.452292999999997,45.617122999999999
618,619,1,1,-94.225837999999996,45.509929999999997
619,620,1,1,-94.194159999999997,45.569476999999999
620,621,1,1,-94.197661999999994,45.566113000000001
621,622,1,1,-94.579597000000007,45.630436000000003
622,623,1,1,-94.154640000000001,45.545482999999997
623,624,1,1,-94.542282000000000,45.335835000000003
624,625,1,1,-94.687836000000004,45.355854000000001
625,626,1,1,-94.199989000000002,45.561615000000003
626,627,1,1,-95.000243999999995,45.450068999999999
627,628,1,1,-94.480339000000001,45.670422000000002
628,629,1,1,-94.199081000000007,45.539527999999997
629,630,1,1,-94.201012000000006,45.539143000000003
630,631,1,1,-94.201346999999998,45.539639000000001
631,632,1,1,-94.199439999999996,45.541083999999998
632,633,1,1,-94.304192000000000,45.560260999999997
633,634,1,1,-94.302498000000000,45.564301000000000
634,635,1,1,-94.423569000000001,45.443435999999998
635,636,1,1,-94.158484999999999,45.529586999999999
636,637,1,1,-94.261070000000004,45.524611999999998
637,638,1,1,-94.261932000000002,45.524695999999999
638,639,1,1,-94.225136000000006,45.542014999999999
639,640,1,1,-94.188736000000006,45.565716000000002
640,641,1,1,-94.681374000000005,45.466090999999999
641,642,1,1,-94.696631999999994,45.501292999999997
642,643,1,1,-94.210762000000003,45.646267000000002
643,644,1,1,-94.250091999999995,45.471916000000000
644,645,1,1,-94.197304000000003,45.570709000000001
645,646,1,1,-94.174499999999995,45.576546000000000
646,647,1,1,-94.173919999999995,45.575550000000000
647,648,1,1,-94.474120999999997,45.725757999999999
648,649,1,1,-95.125534000000002,45.502468000000000
649,650,1,1,-94.142380000000003,45.487507000000001
650,651,1,1,-94.146156000000005,45.497242000000000
651,652,1,1,-94.136841000000004,45.485657000000003
652,653,1,1,-94.146591000000001,45.498244999999997
653,654,1,1,-94.188796999999994,45.568455000000000
654,655,1,1,-94.307556000000005,45.565086000000001
655,656,1,1,-94.443427999999997,45.452122000000003
656,657,1,1,-94.255508000000006,45.508147999999998
657,658,1,1,-94.416351000000006,45.446136000000003
658,659,1,1,-94.577393000000001,45.629227000000000
659,660,1,1,-94.467979000000000,45.603203000000001
660,661,1,1,-95.319344000000001,45.192841000000001
661,662,1,1,-95.406066999999993,45.177405999999998
662,663,1,1,-95.394897000000000,45.225945000000003
663,664,1,1,-95.314376999999993,45.193840000000002
664,665,1,1,-94.752007000000006,46.343212000000001
665,666,1,1,-94.858597000000003,45.928843999999998
666,667,1,1,-94.672713999999999,46.003039999999999
667,668,1,1,-94.840232999999998,45.854194999999997
668,669,1,1,-95.067786999999996,46.080120000000001
669,670,1,1,-95.057838000000004,46.270699000000000
670,671,1,1,-95.055961999999994,46.271751000000002
671,672,1,1,-94.948013000000003,46.126601999999998
672,673,1,1,-94.955535999999995,45.947432999999997
673,674,1,1,-94.960266000000004,46.053489999999996
674,675,1,1,-94.953948999999994,46.092174999999997
675,676,1,1,-94.805488999999994,46.352798000000000
676,677,1,1,-94.895675999999995,46.236125999999999
677,678,1,1,-95.094596999999993,46.313431000000001
678,679,1,1,-95.033203000000000,46.164017000000001
679,680,1,1,-94.661263000000005,46.340530000000001
680,681,1,1,-94.943047000000007,46.054115000000003
681,682,1,1,-94.803512999999995,46.350315000000002
682,683,1,1,-94.649405999999999,46.090820000000001
683,684,1,1,-95.064689999999999,46.268749000000000
684,685,1,1,-94.804931999999994,45.924056999999998
685,686,1,1,-94.788741999999999,46.356369000000001
686,687,1,1,-95.078986999999998,45.824440000000003
687,688,1,1,-95.107085999999995,46.169300000000000
688,689,1,1,-95.134902999999994,46.413165999999997
689,690,1,1,-95.127791999999999,46.410277999999998
690,691,1,1,-93.804366999999999,45.309798999999998
691,692,1,1,-93.795456000000001,45.044013999999997
692,693,1,1,-93.793457000000004,45.042797000000000
693,694,1,1,-93.796211000000000,45.044857000000000
694,695,1,1,-93.794250000000005,45.043551999999998
695,696,1,1,-93.793304000000006,45.042937999999999
696,697,1,1,-93.871971000000002,45.184230999999997
697,698,1,1,-93.802077999999995,45.036830999999999
698,699,1,1,-93.801765000000003,45.037182000000001
699,700,1,1,-93.802077999999995,45.036724000000000
700,701,1,1,-93.800133000000002,45.036498999999999
701,702,1,1,-93.800453000000005,45.036822999999998
702,703,1,1,-94.060654000000000,45.179381999999997
703,704,1,1,-93.922920000000005,45.081276000000003
704,705,1,1,-93.918616999999998,45.074992999999999
705,706,1,1,-93.809997999999993,45.064929999999997
706,707,1,1,-93.738288999999995,45.085785000000001
707,708,1,1,-94.066742000000005,45.053947000000001
708,709,1,1,-94.077315999999996,45.056629000000001
709,710,1,1,-94.189910999999995,45.074745000000000
710,711,1,1,-94.069519000000000,45.054470000000002
711,712,1,1,-93.562888999999998,45.254139000000002
712,713,1,1,-93.562500000000000,45.253120000000003
713,714,1,1,-93.873062000000004,45.174602999999998
714,715,1,1,-93.860718000000006,45.186810000000001
715,716,1,1,-93.818038999999999,45.309410000000000
716,717,1,1,-93.855125000000001,45.175842000000003
717,718,1,1,-93.798293999999999,45.044303999999997
718,719,1,1,-93.746544000000000,45.285721000000002
719,720,1,1,-93.809105000000002,45.303367999999999
720,721,1,1,-93.767082000000002,45.029228000000003
721,722,1,1,-93.818877999999998,45.066527999999998
722,723,1,1,-93.821326999999997,45.065655000000000
723,724,1,1,-94.183387999999994,45.077961000000002
724,725,1,1,-93.729918999999995,45.099666999999997
725,726,1,1,-94.146698000000001,45.248508000000001
726,727,1,1,-93.798927000000006,45.306103000000000
727,728,1,1,-94.237831000000000,45.295681000000002
728,729,1,1,-93.871696000000000,45.171165000000002
729,730,1,1,-93.872765000000001,45.185516000000000
730,731,1,1,-93.834900000000005,45.196686000000000
731,732,1,1,-93.841887999999997,45.192141999999997
732,733,1,1,-93.784828000000005,45.302185000000001
733,734,1,1,-93.785247999999996,45.301479000000000
734,735,1,1,-94.069618000000006,45.052273000000000
735,736,1,1,-93.971214000000003,45.066322000000000
736,737,1,1,-93.873001000000002,45.141983000000003
737,738,1,1,-93.544914000000006,45.256535000000000
738,739,1,1,-94.149628000000007,45.251427000000000
739,740,1,1,-94.146811999999997,45.253258000000002
740,741,1,1,-94.147239999999996,45.251964999999998
741,742,1,1,-93.850189000000000,45.175167000000002
742,743,1,1,-94.066283999999996,45.055625999999997
743,744,1,1,-93.578308000000007,45.261436000000003
744,745,1,1,-93.839027000000002,45.200951000000003
745,746,1,1,-93.479797000000005,45.060004999999997
746,747,1,1,-93.475257999999997,45.060921000000000
747,748,1,1,-93.491874999999993,44.927135000000000
748,749,1,1,-92.844131000000004,44.714886000000000
749,750,1,1,-93.290451000000004,44.654102000000002
750,751,1,1,-92.855095000000006,44.732726999999997
751,752,1,1,-93.284392999999994,44.650761000000003
752,753,1,1,-93.214455000000001,44.792045999999999
753,754,1,1,-92.975189000000000,44.701664000000001
754,755,1,1,-93.264304999999993,44.770671999999998
755,756,1,1,-93.295608999999999,44.686073000000000
756,757,1,1,-93.177940000000007,44.765704999999997
757,758,1,1,-93.295479000000000,44.683562999999999
758,759,1,1,-93.235534999999999,44.727375000000002
759,760,1,1,-93.180419999999998,44.759804000000003
760,761,1,1,-93.204086000000004,44.722439000000001
761,762,1,1,-92.836738999999994,44.712833000000003
762,763,1,1,-93.174346999999997,44.829307999999997
763,764,1,1,-93.240516999999997,44.734543000000002
764,765,1,1,-93.233856000000003,44.728496999999997
765,766,1,1,-93.063332000000003,44.835487000000001
766,767,1,1,-93.204414000000000,44.721245000000003
767,768,1,1,-93.229393000000002,44.806080000000001
768,769,1,1,-93.228354999999993,44.809513000000003
769,770,1,1,-93.265784999999994,44.773066999999998
770,771,1,1,-93.270163999999994,44.776896999999998
771,772,1,1,-93.269829000000001,44.778606000000003
772,773,1,1,-93.226410000000001,44.798881999999999
773,774,1,1,-93.225814999999997,44.799872999999998
774,775,1,1,-93.224700999999996,44.799861999999997
775,776,1,1,-93.168892000000000,44.763866000000000
776,777,1,1,-93.210587000000004,44.766582000000000
777,778,1,1,-93.002159000000006,44.702446000000002
778,779,1,1,-93.234909000000002,44.731574999999999
779,780,1,1,-93.237189999999998,44.731372999999998
780,781,1,1,-93.227692000000005,44.736252000000000
781,782,1,1,-93.173676000000000,44.852955000000001
782,783,1,1,-93.229172000000005,44.732242999999997
783,784,1,1,-93.190804000000000,44.807696999999997
784,785,1,1,-93.190978999999999,44.807903000000003
785,786,1,1,-93.220589000000004,44.794777000000003
786,787,1,1,-93.220641999999998,44.795161999999998
787,788,1,1,-93.219734000000003,44.794826999999998
788,789,1,1,-92.849388000000005,44.710963999999997
789,790,1,1,-93.280799999999999,44.677157999999999
790,791,1,1,-93.234038999999996,44.651676000000002
791,792,1,1,-92.942679999999996,44.727401999999998
792,793,1,1,-93.241439999999997,44.737155999999999
793,794,1,1,-93.240966999999998,44.735104000000000
794,795,1,1,-93.248610999999997,44.769081000000000
795,796,1,1,-93.226348999999999,44.794353000000001
796,797,1,1,-93.290244999999999,44.655479000000000
797,798,1,1,-92.921570000000003,44.528976000000000
798,799,1,1,-93.209586999999999,44.721111000000001
799,800,1,1,-93.207153000000005,44.722045999999999
800,801,1,1,-93.060310000000001,44.837432999999997
801,802,1,1,-93.054359000000005,44.841529999999999
802,803,1,1,-93.224670000000003,44.795242000000002
803,804,1,1,-93.191208000000003,44.806922999999998
804,805,1,1,-93.020995999999997,44.838920999999999
805,806,1,1,-93.274658000000002,44.774849000000003
806,807,1,1,-93.273185999999995,44.774658000000002
807,808,1,1,-93.186485000000005,44.833992000000002
808,809,1,1,-93.210785000000001,44.826557000000001
809,810,1,1,-92.858390999999997,44.025742000000001
810,811,1,1,-92.855011000000005,44.023437999999999
811,812,1,1,-92.857795999999993,44.035110000000003
812,813,1,1,-92.849884000000003,44.028812000000002
813,814,1,1,-91.747649999999993,43.816291999999997
814,815,1,1,-91.931968999999995,43.526417000000002
815,816,1,1,-92.388137999999998,43.684913999999999
816,817,1,1,-92.126098999999996,43.581218999999997
817,818,1,1,-92.082847999999998,43.671672999999998
818,819,1,1,-92.078963999999999,43.674629000000003
819,820,1,1,-92.096778999999998,43.682819000000002
820,821,1,1,-91.744552999999996,43.807777000000002
821,822,1,1,-92.085251000000000,43.670284000000002
822,823,1,1,-92.012512000000001,43.544376000000000
823,824,1,1,-92.388748000000007,43.683650999999998
824,825,1,1,-92.084357999999995,43.669262000000003
825,826,1,1,-91.908928000000003,43.574226000000003
826,827,1,1,-91.775115999999997,43.522998999999999
827,828,1,1,-92.083243999999993,43.670516999999997
828,829,1,1,-93.344375999999997,43.655506000000003
829,830,1,1,-93.348220999999995,43.657958999999998
830,831,1,1,-93.347115000000002,43.657691999999997
831,832,1,1,-93.359993000000003,43.656376000000002
832,833,1,1,-93.363770000000002,43.644053999999997
833,834,1,1,-93.362487999999999,43.643256999999998
834,835,1,1,-93.328072000000006,43.768245999999998
835,836,1,1,-93.366341000000006,43.643512999999999
836,837,1,1,-93.323668999999995,43.761409999999998
837,838,1,1,-93.343200999999993,43.694988000000002
838,839,1,1,-93.485839999999996,43.501151999999998
839,840,1,1,-93.142075000000006,43.753002000000002
840,841,1,1,-92.483001999999999,44.384224000000003
841,842,1,1,-92.508919000000006,44.555954000000000
842,843,1,1,-92.510634999999994,44.556961000000001
843,844,1,1,-92.615181000000007,44.557819000000002
844,845,1,1,-92.529921999999999,44.567180999999998
845,846,1,1,-92.529221000000007,44.567703000000002
846,847,1,1,-92.903914999999998,44.505775000000000
847,848,1,1,-92.935928000000004,44.227286999999997
848,849,1,1,-92.920242000000002,44.479247999999998
849,850,1,1,-92.849227999999997,44.256821000000002
850,851,1,1,-92.495437999999993,44.463065999999998
851,852,1,1,-92.548903999999993,44.557636000000002
852,853,1,1,-92.545340999999993,44.556685999999999
853,854,1,1,-92.549994999999996,44.556930999999999
854,855,1,1,-92.983040000000003,44.277397000000001
855,856,1,1,-92.503296000000006,44.559573999999998
856,857,1,1,-92.559143000000006,44.547077000000002
857,858,1,1,-92.929489000000004,44.260223000000003
858,859,1,1,-93.248253000000005,44.855007000000001
859,860,1,1,-93.287895000000006,44.857306999999999
860,861,1,1,-93.355605999999995,44.819611000000002
861,862,1,1,-93.356162999999995,44.825961999999997
862,863,1,1,-93.281631000000004,44.815989999999999
863,864,1,1,-93.322540000000004,44.811207000000003
864,865,1,1,-93.355262999999994,44.826220999999997
865,866,1,1,-93.310210999999995,44.830840999999999
866,867,1,1,-93.288757000000004,44.839218000000002
867,868,1,1,-93.337906000000004,44.810958999999997
868,869,1,1,-93.282546999999994,44.816254000000001
869,870,1,1,-93.280128000000005,44.813892000000003
870,871,1,1,-93.304001000000000,44.824913000000002
871,872,1,1,-93.282593000000006,44.853527000000000
872,873,1,1,-93.279258999999996,44.828659000000002
873,874,1,1,-93.444817000000000,44.827739999999999
874,875,1,1,-93.005713999999998,43.658672000000003
875,876,1,1,-92.867362999999997,43.742142000000001
876,877,1,1,-92.997985999999997,43.654139999999998
877,878,1,1,-92.619018999999994,43.602215000000001
878,879,1,1,-92.869926000000007,43.693348000000000
879,880,1,1,-93.027512000000002,43.665439999999997
880,881,1,1,-93.012932000000006,43.668716000000003
881,882,1,1,-92.450371000000004,44.001305000000002
882,883,1,1,-92.443672000000007,44.022404000000002
883,884,1,1,-92.446158999999994,44.020470000000003
884,885,1,1,-92.454063000000005,44.023288999999998
885,886,1,1,-92.494147999999996,44.025143000000000
