FID,providerid,uid,caretype,price,capacity,quality,provider_l,provider_1
363,XLC8IW5Z,364,family,165,18,4,-96.407810999999995,48.220610000000001
364,OCC6YI6P,365,family,235,16,1,-96.407653808600003,48.220565795900001
365,WKK3NV1A,366,center,100,62,3,-96.407342000000000,46.654190000000000
366,YGN6TL4H,367,center,343,25,2,-96.406860351600002,46.644176483199999
367,XCT7WI6O,368,family,116,30,2,-96.406859999999995,46.644430000000000
368,WZW3UT4O,369,family,257,43,4,-96.406779999999998,46.644790000000000
369,TIF3SY5S,370,center,377,99,1,-96.406152000000006,46.097420000000000
370,MEU6ST6T,371,family,205,11,4,-96.399101257300003,46.863643646200003
371,TFP7NO0T,372,family,51,28,2,-96.397599999999997,43.851230000000001
372,FDL3TT7O,373,center,140,99,2,-96.397361755399999,43.850948333700003
373,KYG8SE6T,374,family,278,43,4,-96.383740000000003,44.262079999999997
374,NWG3FF2X,375,family,250,42,1,-96.383735656699997,44.262077331500002
375,WXG5AP8E,376,family,64,41,4,-96.375169999999997,44.720070000000000
376,NJC6EI5S,377,family,244,47,1,-96.362662000000000,43.610959999999999
377,BYZ8OS4E,378,family,62,14,2,-96.361976623499999,43.528190612800003
378,QSW1ZQ4N,379,family,229,26,4,-96.361801147500003,43.612197876000003
379,KEI4AQ4G,380,family,205,19,3,-96.361800000000002,43.612259999999999
380,OJA0TD3C,381,family,251,6,4,-96.361061096200004,48.369369506799998
381,ZVE7RG4Y,382,family,247,11,3,-96.360420227099993,43.523868560799997
382,RYO1DE0Z,383,family,196,19,4,-96.359390000000005,43.528449999999999
383,VOX6PZ1X,384,family,87,31,1,-96.357969999999995,43.527439999999999
384,KUS2TT0Q,385,center,432,26,3,-96.356669999999994,43.526090000000003
385,YUL4FB8H,386,family,255,28,3,-96.356201171899997,43.527229309100001
386,BME0WD0P,387,family,64,13,3,-96.355819999999994,43.527239999999999
387,QZF4MY9M,388,family,18,17,2,-96.340320000000006,43.516869999999997
388,EZT7JV9C,389,center,258,37,3,-96.338229999999996,48.398820000000001
389,LBW7FR3R,390,family,85,40,2,-96.337936401400000,48.398967742899998
390,NNL3CK9M,391,family,134,18,2,-96.336600000000004,48.369250000000001
391,ONL4ZG7G,392,center,402,32,4,-96.332509999999999,46.882710000000003
392,TQZ3OM5C,393,family,38,18,3,-96.332054138199993,46.882701873800002
393,OFP7GZ2G,394,family,103,15,3,-96.331429999999997,43.995829999999998
394,QCC9JI7J,395,center,246,32,1,-96.330680000000001,43.999609999999997
395,PEJ6XA6X,396,center,445,99,3,-96.329190999999994,44.000749999999996
396,RTU8JN0Q,397,family,133,19,2,-96.329189999999997,44.000749999999996
397,YKP1BX4L,398,family,92,9,4,-96.329070000000002,43.992939999999997
398,ETA4TL9S,399,family,154,8,3,-96.329017639200003,43.999401092500001
399,BRG9HC7X,400,family,198,50,3,-96.328220000000002,43.990330000000000
400,DVF0DF4A,401,family,112,5,1,-96.327545165999993,44.001426696800003
401,EZE8FT1U,402,family,62,31,2,-96.327420000000004,48.128709999999998
402,DOG7RT0R,403,family,188,26,3,-96.327384948700001,48.350906372099999
403,RTP2WE1H,404,family,238,11,1,-96.327140000000000,48.350290000000001
404,ADG2QY2N,405,family,26,29,3,-96.326980000000006,43.991970000000002
405,CGG5HQ4T,406,family,107,47,3,-96.326859999999996,44.001100000000001
406,USC7QN9Y,407,center,330,76,2,-96.325789999999998,44.000140000000002
407,IEJ4IJ1P,408,family,175,27,1,-96.325515747099999,44.000465393100001
408,ZZD2WM5C,409,center,105,46,3,-96.325190000000006,46.884290000000000
409,TFF6TC1M,410,family,4,48,4,-96.324359999999999,48.356209999999997
410,XAY9XD5O,411,center,226,58,2,-96.323210000000003,46.881830000000001
411,QCP7AK7D,412,family,260,40,1,-96.323043823199995,43.997230529799999
412,GUJ6VC7C,413,center,338,43,3,-96.323040000000006,43.996899999999997
413,GGP4MP0M,414,family,154,2,2,-96.322708129899993,46.884574890099998
414,JBK9WF1R,415,family,206,13,2,-96.322699999999998,46.885179999999998
415,DUR1TJ8Y,416,family,274,0,2,-96.321868896500007,46.878440856899999
416,KJK6AN2P,417,family,171,6,1,-96.320400000000006,43.999630000000003
417,LGE6VN9K,418,family,87,25,4,-96.320319999999995,46.885379999999998
418,JYW1VP4L,419,family,197,9,1,-96.320289611800007,44.502941131599997
419,URC3CU1X,420,family,270,15,4,-96.320110000000000,44.502130000000001
420,YHE7TB0F,421,center,412,66,1,-96.318878173800002,46.882137298600000
421,HJG8KR7Q,422,family,146,32,3,-96.317059999999998,46.880279999999999
422,ZTM1XA0U,423,family,161,12,2,-96.316019999999995,46.885790000000000
423,VXF9JR6C,424,family,170,30,1,-96.314139999999995,46.881470000000000
424,HTG2ID5F,425,family,132,0,2,-96.314070000000001,43.999870000000001
425,WCY0GF0O,426,center,313,80,2,-96.313407897900007,43.991306304900000
426,XUM3HS3N,427,center,154,87,1,-96.312709999999996,44.001840000000001
427,TUJ8HO4P,428,family,7,29,2,-96.311390000000003,44.721739999999997
428,RHH2UH2M,429,family,149,12,1,-96.310500000000005,46.878110000000000
429,TKP9NL4P,430,family,232,18,1,-96.310469999999995,43.991889999999998
430,DZV6ZE0Z,431,family,220,34,1,-96.309939999999997,43.997639999999997
431,PTG2OP9L,432,family,100,26,4,-96.309330000000003,43.997470000000000
432,QXB4PK8F,433,center,342,37,1,-96.308898925799994,43.994014739999997
433,QYU0HA0G,434,family,289,2,1,-96.308830261200001,44.717937469500001
434,OWY5FQ0T,435,family,142,29,2,-96.303759999999997,47.541400000000003
435,IGW4ZN4S,436,center,220,97,4,-96.297929999999994,43.994750000000003
436,IFL6UQ0P,437,family,49,23,3,-96.294219999999996,44.260790000000000
437,SLA6YK4D,438,family,190,19,3,-96.290983999999995,46.482920000000000
438,LDZ8HB9R,439,center,183,68,2,-96.286709999999999,47.533780000000000
439,RHU8CW9K,440,center,497,40,1,-96.284809999999993,46.477670000000003
440,ODI1OF1Q,441,family,132,40,2,-96.284782409700000,46.477912902800000
441,NWW5MY3Z,442,family,94,38,1,-96.284683227499997,47.534687042199998
442,TKC1VK5O,443,family,221,11,1,-96.284009999999995,47.880330000000001
443,OEO2YY2H,444,family,52,1,2,-96.282830000000004,47.538339999999998
444,KWX6AD4R,445,center,386,39,1,-96.281999999999996,44.712769999999999
445,NZY0QA2Y,446,family,204,37,4,-96.281632000000002,47.532470000000004
446,AOC6CT1J,447,family,142,17,3,-96.281631000000004,47.532470000000004
447,UPU7AL3S,448,center,262,44,4,-96.280519999999996,47.880000000000003
448,OKG9LA7G,449,family,22,44,2,-96.280517578100003,44.715244293200001
449,QNM4HT1D,450,family,98,24,3,-96.279708862299998,47.080390930199997
450,ROV8VM1P,451,family,256,3,3,-96.278747558600003,44.715370178199997
451,NUA6HS5G,452,family,64,14,4,-96.278672000000000,44.715530000000001
452,JCU2MC9O,453,center,189,45,3,-96.278671000000003,44.715530000000001
453,GPA6LI2E,454,family,222,2,1,-96.278610000000000,47.528480000000002
454,THN3PJ6I,455,family,0,23,4,-96.278228759800001,47.535106658899998
455,VSF6KL7R,456,center,161,85,3,-96.277778625500005,47.534015655499999
456,PJK3LB0M,457,family,209,12,2,-96.277580000000000,43.511119999999998
457,HOZ9SV2K,458,family,49,9,3,-96.276924133300000,44.722908019999998
458,PLB3WP0L,459,family,163,4,2,-96.276420000000002,44.713929999999998
459,MNM9RG3F,460,family,285,22,2,-96.276169999999993,47.535170000000001
460,PRP9UU3H,461,family,230,18,1,-96.276030000000006,44.722909999999999
461,UOV3XX4A,462,family,31,39,3,-96.275890000000004,46.473089999999999
462,YHE1AV7Y,463,family,298,25,1,-96.275660000000002,47.878880000000002
463,LJL0YA8B,464,family,174,15,3,-96.275466918899994,46.472537994400000
464,MTT3QK4H,465,center,493,38,4,-96.275421142599996,44.711380004900001
465,ULS9QD0Q,466,family,196,49,4,-96.275279999999995,44.711449999999999
466,WUN3KH0U,467,center,134,44,3,-96.275239999999997,44.714849999999998
467,RXF2GU2A,468,family,78,42,2,-96.275049999999993,46.472780000000000
468,FRJ7VF0G,469,family,111,9,4,-96.274130000000000,44.713520000000003
469,IIQ1YR5V,470,family,32,34,3,-96.273620605500000,44.706665039100002
470,NHD5IB1T,471,center,186,71,4,-96.272840000000002,44.713090000000001
471,RUB6IG5R,472,family,56,18,4,-96.272769999999994,44.712879999999998
472,MVY9UU0W,473,family,235,1,4,-96.272621154800007,43.670299530000001
473,QRU8DA1D,474,family,75,33,1,-96.269592285200005,44.715576171899997
474,RML1PS0F,475,center,156,45,2,-96.269530000000003,44.715660000000000
475,ZZJ6MM7Y,476,center,456,78,3,-96.269264221200004,44.713878631599997
476,ZXC0OI4G,477,family,124,45,3,-96.269109999999998,44.713760000000001
477,MUX2NM8V,478,family,294,39,3,-96.268157959000007,44.706329345699999
478,ABQ7HE4U,479,family,272,21,3,-96.267849999999996,47.371150000000000
479,GOZ5OE9I,480,family,36,48,2,-96.266390000000001,47.883530000000000
480,HWU4GG0Q,481,family,110,18,3,-96.266199999999998,44.716279999999998
481,SEA1RV4B,482,family,14,31,1,-96.264060000000001,47.264690000000002
482,LEP5TU2Y,483,family,9,48,2,-96.264022827100007,47.264591217000003
483,HWV4VY9I,484,family,120,44,3,-96.263679999999994,47.888759999999998
484,CPV8JX3F,485,family,285,0,3,-96.263519287099996,47.888721466100002
485,PWF8KM1X,486,family,7,6,2,-96.262420000000006,47.077170000000002
486,ZRI8EI5V,487,family,52,44,3,-96.261344909700000,47.371437072799999
487,KBJ9IY8C,488,family,124,43,1,-96.261280999999997,47.371540000000003
488,MSW5KY7U,489,family,257,5,3,-96.260551452599998,47.079799652100000
489,BOY6EB6E,490,family,48,15,1,-96.260000000000005,47.883170000000000
490,LMT9LE7N,491,center,416,38,3,-96.259810000000002,46.509990000000002
491,AAX1OP2Z,492,center,361,90,3,-96.257019999999997,47.889200000000002
492,GGY6TG4Y,493,family,62,1,2,-96.256320000000002,47.260339999999999
493,CMA9FX2N,494,family,198,34,3,-96.256280000000004,43.887250000000002
494,IEU7BR0H,495,family,218,22,1,-96.251693000000003,44.463679999999997
495,GCW7PE2Y,496,family,234,4,4,-96.251692000000006,44.463679999999997
496,SMQ4RH2N,497,family,69,45,3,-96.251050000000006,47.260339999999999
497,HBM8UG0Y,498,center,204,25,3,-96.250213622999993,44.459011077900001
498,OQZ9EL3F,499,center,438,70,1,-96.247276306200007,44.459117889399998
499,ZJL5TG5K,500,center,267,81,2,-96.246910000000000,44.458779999999997
500,ZNY1KK9G,501,family,44,17,2,-96.244029999999995,44.460450000000002
501,DKT2BT6D,502,family,16,11,2,-96.242189999999994,44.459969999999998
502,KXC0UO1Y,503,family,278,44,1,-96.235200000000006,44.252029999999998
503,JPU4SE9R,504,family,147,12,1,-96.226482000000004,45.074129999999997
504,IYT7AS8W,505,center,182,25,3,-96.220240000000004,43.654780000000002
505,PJP5IE8W,506,family,12,5,1,-96.219949999999997,43.654780000000002
506,HHH3JV8D,507,family,69,48,4,-96.219899999999996,43.655749999999998
507,NFO1VJ8B,508,family,191,6,1,-96.218279999999993,43.656129999999997
508,MOR4BD8G,509,center,462,55,4,-96.217939999999999,43.648139999999998
509,FKS9TA0J,510,family,288,50,1,-96.217620849599996,43.648139953600001
510,WEQ0PP2V,511,center,322,84,1,-96.217100000000002,46.892470000000003
511,IDK0SE0Q,512,center,256,24,1,-96.215999999999994,43.665370000000003
512,RJO8EH6H,513,center,113,75,2,-96.215751647900007,43.665382385299999
513,WGN0CB3V,514,center,500,41,2,-96.215010000000007,43.654049999999998
514,DHN9VN2Z,515,center,350,70,2,-96.213350000000005,43.656900000000000
515,LEL2RG2N,516,center,137,20,2,-96.212272643999995,43.664699554400002
516,BIB4BX2T,517,family,62,31,4,-96.209810000000004,43.662599999999998
517,ZBS1ES7W,518,family,110,25,4,-96.209403991700000,43.658466339100002
518,PLO8GO2C,519,family,226,7,3,-96.208749999999995,43.663400000000003
519,GBY8MT1N,520,family,23,18,3,-96.208250000000007,43.663400000000003
520,UAE6MF9L,521,family,294,34,4,-96.207382202100007,43.663280487100003
521,LEM8VP4Q,522,family,34,24,4,-96.206130000000002,43.668059999999997
522,DOS4AX3J,523,family,207,49,1,-96.205650000000006,43.658470000000001
523,CNG5YG3J,524,center,264,84,1,-96.205520000000007,43.657769999999999
524,GZX6ZV1C,525,center,436,37,3,-96.204740000000001,43.663679999999999
525,HPX3HN2E,526,family,39,19,3,-96.204279999999997,43.669440000000002
526,EUU2CH8K,527,family,220,40,1,-96.204070000000002,43.662399999999998
527,RMM5VG8P,528,family,234,45,4,-96.203094482400004,43.665016174300000
528,VMG7LX0L,529,center,387,69,4,-96.203069999999997,48.690649999999998
529,KOV0UN9W,530,family,208,26,3,-96.202839999999995,44.692979999999999
530,FLY9IM3B,531,center,174,64,2,-96.202766418500005,43.663818359399997
531,TJG1KJ9I,532,family,164,43,3,-96.201660000000004,43.660879999999999
532,LLF3UV9B,533,family,70,49,4,-96.197659999999999,45.012560000000001
533,QGJ9DB1D,534,family,45,41,2,-96.197460000000007,48.144489999999998
534,JYO5DH2Q,535,family,267,48,1,-96.195999999999998,47.598590000000002
535,JAP1LW1J,536,family,211,17,3,-96.191741943400004,45.014602661100000
536,TZH5EI9O,537,family,175,47,3,-96.191635131799998,45.012607574500002
537,LDO1AU1R,538,family,179,33,1,-96.191480999999996,45.012619999999998
538,GBH5ET5Q,539,center,191,32,2,-96.188389999999998,45.858930000000001
539,DXH2RD5G,540,family,264,8,1,-96.188323974599996,45.858837127699999
540,CDC8RC0T,541,family,198,8,3,-96.187989999999999,48.415709999999997
541,RMF1XC7H,542,family,215,25,4,-96.187870000000004,48.121499999999997
542,RBT2DQ7T,543,family,144,24,4,-96.187629999999999,48.117339999999999
543,GUU0DS0J,544,center,228,27,2,-96.187579999999997,48.125430000000001
544,CGP1HI0U,545,family,260,44,4,-96.187529999999995,45.009349999999998
545,BWR9TH4C,546,family,174,35,2,-96.187438964799995,45.012859344500001
546,PND3MG1Z,547,center,202,81,4,-96.187340000000006,48.105899999999998
547,NQB2KX5M,548,family,66,22,1,-96.187324523900003,45.012577056900000
548,VUR6DF5Y,549,family,38,41,2,-96.187250000000006,45.013520000000000
549,BQH5OK7P,550,family,59,7,4,-96.187169999999995,45.012509999999999
550,PIL0DU3M,551,center,487,66,1,-96.187139999999999,45.009320000000002
551,OAV4XR9W,552,center,312,55,4,-96.186980000000005,48.092680000000001
552,XZD5GK1Y,553,center,115,75,4,-96.186120000000003,48.696649999999998
553,VOP1BH2R,554,family,18,28,3,-96.186119079600005,48.125576019299999
554,MAA6LJ4D,555,center,289,77,3,-96.185950000000005,48.125670000000000
555,XFQ5NT3B,556,family,88,42,4,-96.184799999999996,48.127229999999997
556,FFR6DC1F,557,family,146,46,4,-96.184740000000005,48.125399999999999
557,HNV9RR4J,558,family,63,18,1,-96.184654235799997,48.125850677499997
558,WEG2RF1X,559,center,266,53,3,-96.184638977099993,48.127197265600003
559,VLP8HQ5X,560,family,58,3,1,-96.184610000000006,48.697279999999999
560,OCB4SF4H,561,family,227,48,2,-96.184577941900002,48.125610351600002
561,BBB0DE6X,562,family,172,40,4,-96.183359999999993,48.700519999999997
562,BNS2IP2G,563,family,3,36,2,-96.183319999999995,48.129019999999997
563,EQG0CD6C,564,family,90,31,4,-96.183220000000006,48.123420000000003
564,EAW0MJ3T,565,family,25,41,3,-96.183128356899999,48.115844726600002
565,VFA7UY4T,566,family,163,5,3,-96.183120727499997,45.011508941700001
566,BXK6BX1O,567,center,175,61,4,-96.183120000000002,47.832140000000003
567,ADW2KW9K,568,center,170,87,2,-96.183099999999996,48.705159999999999
568,QSK3WY9E,569,family,78,48,1,-96.181910000000002,48.704970000000003
569,BGN4YS6T,570,center,367,52,1,-96.181839999999994,48.703609999999998
570,PXW1CY9D,571,family,193,21,1,-96.180480000000003,45.012720000000002
571,DOQ2YB0N,572,family,73,4,4,-96.178560000000004,48.110599999999998
572,BTY3KT0K,573,family,112,34,1,-96.178370000000001,48.098730000000003
573,KER9QQ0O,574,center,406,90,2,-96.177800000000005,48.112139999999997
574,XDP8FT8Y,575,center,279,45,2,-96.175690000000003,48.099220000000003
575,HAP1NJ7I,576,family,44,16,1,-96.175492000000006,45.573670000000000
576,VBF0VA7K,577,center,312,47,4,-96.175338745100007,45.573677062999998
577,TDZ1PD5L,578,family,82,12,2,-96.174819999999997,48.098460000000003
578,YNE1CW2A,579,family,141,5,1,-96.174790000000002,48.098199999999999
579,VTO5TS9K,580,family,221,11,4,-96.173530000000000,48.092250000000000
580,BAL5RJ5T,581,family,161,6,3,-96.173360000000002,48.117620000000002
581,OCK0OW0G,582,center,446,43,1,-96.172470000000004,48.123100000000001
582,SZE6SO9D,583,center,417,61,2,-96.171480000000003,48.099299999999999
583,LRW3GO6K,584,center,386,80,1,-96.170550000000006,48.118000000000002
584,WOL7XP8O,585,family,159,0,2,-96.169822692899999,48.133094787600001
585,WHQ4HM5W,586,family,251,16,1,-96.168130000000005,48.113830000000000
586,KKQ9TN0M,587,family,134,47,1,-96.167850000000001,48.117820000000002
587,CBP9GA3L,588,family,144,3,4,-96.166960000000003,48.119900000000001
588,ALW6IW3X,589,family,107,3,4,-96.166793823199995,48.119697570800000
589,BEW0QP8K,590,family,10,27,4,-96.166740417499994,48.118358612100003
590,VBW7IN5D,591,family,39,23,1,-96.166687011700006,48.116676330600001
591,PJF6HK2N,592,family,269,38,3,-96.166572570800000,48.114826202400003
592,KMO1KU2U,593,family,155,14,1,-96.165700000000001,44.007129999999997
593,HMJ7OH9B,594,center,387,52,3,-96.165639999999996,48.436190000000003
594,XQR0UR1J,595,center,110,79,1,-96.165450000000007,48.110900000000001
595,VNY0YS2U,596,center,143,82,2,-96.164726257300003,44.007057189900003
596,JWO3RB5Z,597,family,25,34,2,-96.164413452100007,48.440616607700001
597,DWR0ZA0C,598,center,150,31,2,-96.164199999999994,48.119560000000000
598,QGB8AH3J,599,family,177,25,1,-96.162270000000007,48.106259999999999
599,UWV2BS3O,600,family,60,47,3,-96.161410000000004,48.116759999999999
600,AAV3OX7L,601,family,256,18,1,-96.161249999999995,48.108440000000002
601,QVI1NX7K,602,family,259,35,4,-96.159549999999996,44.135140000000000
602,TOJ9HT2C,603,family,98,16,4,-96.153350000000003,48.133690000000001
603,EZV1GM4F,604,family,71,4,4,-96.151626586899994,48.178279876700003
604,JYX7BE2Z,605,family,154,31,1,-96.150989999999993,48.113450000000000
605,UWL4LD8R,606,family,62,1,3,-96.150917053200004,48.113552093499997
606,VIR6YM0M,607,center,167,79,1,-96.150720000000007,48.119700000000002
607,HNA3AH6A,608,family,208,35,4,-96.147880000000001,45.806759999999997
608,KIO7LD0S,609,family,262,45,1,-96.147781372099999,45.806697845499997
609,FTE1WU5W,610,family,144,40,2,-96.144750000000002,48.112639999999999
610,UZO6VD1E,611,family,24,18,2,-96.143770000000004,44.044069999999998
611,OZF5DW2M,612,family,101,49,4,-96.138122558600003,43.872581481899999
612,ODT4EA9J,613,center,478,25,4,-96.135189999999994,44.262949999999996
613,CFH1ZM8H,614,family,112,2,1,-96.134162902800000,44.273094177200001
614,CRD7AG5S,615,family,215,42,4,-96.134159999999994,43.879089999999998
615,BBY6WC0H,616,family,62,39,1,-96.134140000000002,44.272979999999997
616,KKW3ZC3C,617,center,483,72,4,-96.133790000000005,43.869929999999997
617,GJH6DN5L,618,family,121,38,4,-96.133740000000003,46.855510000000002
618,AIH0GZ9X,619,family,274,23,1,-96.133390000000006,48.077060000000003
619,RCI6BO3B,620,family,267,41,3,-96.132580000000004,43.879899999999999
620,KXM4GY1E,621,family,71,5,3,-96.132289999999998,43.878079999999997
621,WLO3CM7P,622,center,391,69,2,-96.132189999999994,46.379510000000003
622,SSS4ME6P,623,family,71,1,1,-96.132030000000000,47.499400000000001
623,OQJ9LA6I,624,center,127,35,4,-96.132019999999997,43.872860000000003
624,SAZ2JP7Z,625,family,240,2,4,-96.131990000000002,46.378120000000003
625,OLU7PC4Y,626,family,248,38,1,-96.131721496599994,43.872859954799999
626,QPA0JA0C,627,center,249,23,1,-96.130783081100006,44.273204803500001
627,MKT1AN6D,628,family,120,27,4,-96.130529999999993,44.272990000000000
628,OEJ4RD0A,629,family,213,4,2,-96.130291999999997,43.876249999999999
629,DNI9MZ3P,630,family,117,44,1,-96.130291000000000,43.876249999999999
630,XOP2AV1Q,631,family,236,3,2,-96.129980000000003,43.883429999999997
