objectid,income,race,family_long,family_lat
822,1,1,-92.085251,43.670284
823,1,1,-92.012512,43.544376
824,1,1,-92.388748,43.683651
825,1,1,-92.084358,43.669262
826,1,1,-91.908928,43.574226
827,1,1,-91.775116,43.522999
828,1,1,-92.083244,43.670517
829,1,1,-93.344376,43.655506
830,1,1,-93.348221,43.657959
831,1,1,-93.347115,43.657692
832,1,1,-93.359993,43.656376
833,1,1,-93.36377,43.644054
834,1,1,-93.362488,43.643257
835,1,1,-93.328072,43.768246
836,1,1,-93.366341,43.643513
837,1,1,-93.323669,43.76141
838,1,1,-93.343201,43.694988
839,1,1,-93.48584,43.501152
840,1,1,-93.142075,43.753002
841,1,1,-92.483002,44.384224
842,1,1,-92.508919,44.555954
843,1,1,-92.510635,44.556961
844,1,1,-92.615181,44.557819
845,1,1,-92.529922,44.567181
846,1,1,-92.529221,44.567703
847,1,1,-92.903915,44.505775
848,1,1,-92.935928,44.227287
849,1,1,-92.920242,44.479248
850,1,1,-92.849228,44.256821
851,1,1,-92.495438,44.463066
852,1,1,-92.548904,44.557636
853,1,1,-92.545341,44.556686
854,1,1,-92.549995,44.556931
855,1,1,-92.98304,44.277397
856,1,1,-92.503296,44.559574
857,1,1,-92.559143,44.547077
858,1,1,-92.929489,44.260223
859,1,1,-93.248253,44.855007
860,1,1,-93.287895,44.857307
861,1,1,-93.355606,44.819611
862,1,1,-93.356163,44.825962
863,1,1,-93.281631,44.81599
864,1,1,-93.32254,44.811207
865,1,1,-93.355263,44.826221
866,1,1,-93.310211,44.830841
867,1,1,-93.288757,44.839218
868,1,1,-93.337906,44.810959
869,1,1,-93.282547,44.816254
870,1,1,-93.280128,44.813892
871,1,1,-93.304001,44.824913
872,1,1,-93.282593,44.853527
873,1,1,-93.279259,44.828659
874,1,1,-93.444817,44.82774
875,1,1,-93.005714,43.658672
876,1,1,-92.867363,43.742142
877,1,1,-92.997986,43.65414
878,1,1,-92.619019,43.602215
879,1,1,-92.869926,43.693348
880,1,1,-93.027512,43.66544
881,1,1,-93.012932,43.668716
882,1,1,-92.450371,44.001305
883,1,1,-92.443672,44.022404
884,1,1,-92.446159,44.02047
885,1,1,-92.454063,44.023289
886,1,1,-92.494148,44.025143
887,1,1,-92.45137,43.999836
888,1,1,-92.447739,44.000687
889,1,1,-92.458984,44.05368
890,1,1,-92.460037,44.047695
891,1,1,-92.449448,44.017944
892,1,1,-92.449219,44.01733
893,1,1,-92.494102,44.065681
894,1,1,-92.505737,44.124699
895,1,1,-92.453667,44.000221
896,1,1,-92.648788,44.033768
897,1,1,-92.510506,44.033512
898,1,1,-92.450333,44.00251
899,1,1,-92.450462,44.003323
900,1,1,-92.493225,44.0471
901,1,1,-92.503746,44.047142
902,1,1,-92.501411,44.045666
903,1,1,-92.23394,43.990833
904,1,1,-92.448288,44.022366
905,1,1,-92.448715,44.022575
906,1,1,-92.469864,43.932365
907,1,1,-92.473404,43.859272
908,1,1,-92.463814,44.032928
909,1,1,-92.235588,43.978867
910,1,1,-92.498734,44.049541
911,1,1,-92.436005,44.014668
912,1,1,-92.49234,44.068134
913,1,1,-92.399132,44.01326
914,1,1,-92.437973,44.014015
915,1,1,-92.438843,44.013458
916,1,1,-92.49144,44.071289
917,1,1,-92.495865,43.949154
918,1,1,-92.495712,43.948399
919,1,1,-92.449745,44.027878
920,1,1,-92.466484,44.034184
921,1,1,-92.444672,43.997429
922,1,1,-92.447273,43.999313
923,1,1,-92.450943,44.027531
924,1,1,-92.49575,44.046429
925,1,1,-92.204102,44.00087
926,1,1,-92.452232,43.995373
927,1,1,-92.453453,44.024593
928,1,1,-92.488785,44.066196
929,1,1,-92.50042,44.071003
930,1,1,-92.489182,44.022755
931,1,1,-92.493736,44.04464
932,1,1,-92.178841,43.988262
933,1,1,-93.164192,44.459251
934,1,1,-93.163368,44.459267
935,1,1,-93.269501,44.290874
936,1,1,-93.41272,44.486225
937,1,1,-93.167809,44.44178
938,1,1,-93.166946,44.443104
939,1,1,-93.165848,44.44207
940,1,1,-93.267426,44.285252
941,1,1,-93.269531,44.300945
942,1,1,-93.165459,44.458057
943,1,1,-93.169281,44.43848
944,1,1,-93.170181,44.442085
945,1,1,-93.170731,44.441532
946,1,1,-93.205421,44.43586
947,1,1,-93.174683,44.440346
948,1,1,-93.173737,44.441689
949,1,1,-93.176254,44.441936
950,1,1,-93.172523,44.443577
951,1,1,-93.49279,44.429806
952,1,1,-93.282066,44.284401
953,1,1,-93.29454,44.286163
954,1,1,-93.41095,44.475891
955,1,1,-93.28537,44.290649
956,1,1,-93.451668,44.295494
957,1,1,-93.209396,44.434429
958,1,1,-93.278931,44.288784
959,1,1,-93.415726,44.483154
960,1,1,-93.280312,44.282509
961,1,1,-93.268311,44.284397
962,1,1,-93.268417,44.283989
963,1,1,-93.247238,44.30352
964,1,1,-93.414444,44.485798
965,1,1,-93.379089,44.733955
966,1,1,-93.430756,44.702106
967,1,1,-93.419525,44.710407
968,1,1,-93.419746,44.71022
969,1,1,-93.445709,44.64053
970,1,1,-93.354095,44.753517
971,1,1,-93.462677,44.777615
972,1,1,-93.416786,44.70179
973,1,1,-93.308716,44.564831
974,1,1,-93.334732,44.774212
975,1,1,-93.422119,44.694626
976,1,1,-93.407631,44.704117
977,1,1,-93.427307,44.704666
978,1,1,-93.414116,44.68935
979,1,1,-93.416397,44.704842
980,1,1,-93.404022,44.700302
981,1,1,-93.461441,44.6838
982,1,1,-93.41172,44.702419
983,1,1,-93.293015,44.619366
984,1,1,-93.253769,44.170795
985,1,1,-93.217339,44.099861
986,1,1,-93.239784,44.078842
987,1,1,-93.241302,44.066036
988,1,1,-93.335373,44.066399
989,1,1,-93.216293,44.068077
990,1,1,-93.236595,44.080849
991,1,1,-93.2314,44.072273
992,1,1,-93.053688,43.869339
993,1,1,-93.05172,43.870205
994,1,1,-93.23465,44.170456
995,1,1,-93.229614,44.103542
996,1,1,-93.230919,44.073837
997,1,1,-93.231026,44.074715
998,1,1,-93.229507,44.069927
999,1,1,-93.229698,44.107841
1000,1,1,-93.307709,43.870541
1001,1,1,-93.240257,44.082775
1002,1,1,-92.271774,44.445038
1003,1,1,-92.286278,44.150433
1004,1,1,-92.271942,44.445522
1005,1,1,-92.317131,44.169754
1006,1,1,-92.50502,44.347492
1007,1,1,-92.254318,44.130718
1008,1,1,-92.244682,44.133038
1009,1,1,-92.181862,44.383568
1010,1,1,-92.276917,44.440678
1011,1,1,-91.97747,44.360996
1012,1,1,-92.984413,44.841248
1013,1,1,-92.980003,44.827919
1014,1,1,-93.000214,44.840839
1015,1,1,-92.982361,44.840824
1016,1,1,-92.950203,44.829269
1017,1,1,-92.952431,44.83773
1018,1,1,-92.969147,44.820293
1019,1,1,-93.001373,44.838089
1020,1,1,-92.919304,44.816086
1021,1,1,-92.985016,44.829666
1022,1,1,-92.953934,44.838673
1023,1,1,-92.955376,44.836765
1024,1,1,-92.919693,44.82687
1025,1,1,-92.935165,44.820923
1026,1,1,-92.922249,44.831417
1027,1,1,-91.83802,43.985703
1028,1,1,-92.065277,43.968948
1029,1,1,-91.954338,43.977226
1030,1,1,-91.616455,44.04805
1031,1,1,-91.724121,44.062706
1032,1,1,-91.723343,44.062977
1033,1,1,-91.626518,44.046032
1034,1,1,-91.71006,44.068615
1035,1,1,-91.706055,44.064423
1036,1,1,-91.632179,44.046757
1037,1,1,-91.616478,44.047001
1038,1,1,-91.718056,44.06786
1039,1,1,-91.942604,43.960865
1040,1,1,-91.566101,43.761272
1041,1,1,-91.298531,43.844387
1042,1,1,-91.598076,43.685329
1043,1,1,-91.547211,43.730366
1044,1,1,-91.49752,43.633286
1045,1,1,-91.306129,43.832977
1046,1,1,-91.275764,43.722542
1047,1,1,-91.565536,43.762184
1048,1,1,-91.565659,43.760342
1049,1,1,-93.241302,45.111961
1050,1,1,-93.238487,45.114552
1051,1,1,-93.228951,45.116005
1052,1,1,-93.229118,45.115582
1053,1,1,-93.229156,45.115646
1054,1,1,-93.245773,45.304455
1055,1,1,-93.231445,45.196999
1056,1,1,-93.258896,45.101498
1057,1,1,-93.33741,45.397568
1058,1,1,-93.215393,45.17012
1059,1,1,-93.241066,45.112816
1060,1,1,-93.234711,45.113815
1061,1,1,-93.234406,45.112915
1062,1,1,-93.254807,45.046532
1063,1,1,-93.242813,45.046127
1064,1,1,-93.210304,45.178562
1065,1,1,-93.139122,45.313038
1066,1,1,-93.142258,45.312527
1067,1,1,-93.223892,45.174042
1068,1,1,-93.102654,45.194267
1069,1,1,-93.423073,45.250511
1070,1,1,-93.262558,45.075378
1071,1,1,-93.374603,45.23262
1072,1,1,-93.36557,45.286491
1073,1,1,-93.375648,45.180729
1074,1,1,-93.375534,45.182724
1075,1,1,-93.377518,45.181839
1076,1,1,-93.169128,45.13987
1077,1,1,-93.323135,45.222813
1078,1,1,-93.396301,45.280079
1079,1,1,-93.22438,45.303062
1080,1,1,-93.134628,45.124855
1081,1,1,-93.241646,45.198078
1082,1,1,-93.24353,45.134453
1083,1,1,-93.15625,45.310539
1084,1,1,-93.299355,45.203571
1085,1,1,-93.396584,45.250813
1086,1,1,-93.30101,45.200718
1087,1,1,-93.390167,45.253147
1088,1,1,-93.356209,45.285221
1089,1,1,-93.314636,45.214291
1090,1,1,-93.303413,45.152912
1091,1,1,-93.302673,45.150375
1092,1,1,-93.365189,45.223675
1093,1,1,-93.326469,45.16032
1094,1,1,-93.368851,45.264343
1095,1,1,-93.261917,45.17487
1096,1,1,-93.405945,45.235725
1097,1,1,-93.260399,45.083618
1098,1,1,-93.232109,45.172108
1099,1,1,-93.372505,45.184509
1100,1,1,-93.298203,45.20084
1101,1,1,-93.322952,45.221653
1102,1,1,-93.397156,45.260601
1103,1,1,-93.40963,45.207485
1104,1,1,-93.372108,45.180885
1105,1,1,-93.317749,45.15871
1106,1,1,-93.365448,45.186401
1107,1,1,-93.321358,45.21476
1108,1,1,-93.327782,45.166683
1109,1,1,-93.378601,45.210453
1110,1,1,-93.220879,45.178131
1111,1,1,-93.216446,45.209221
1112,1,1,-93.09655,45.189766
1113,1,1,-93.370644,45.205044
1114,1,1,-93.344147,45.365814
1115,1,1,-93.359665,45.179848
1116,1,1,-93.350487,45.18111
1117,1,1,-93.312881,45.16008
1118,1,1,-93.105171,45.191288
1119,1,1,-93.362564,45.183105
1120,1,1,-93.304688,45.148746
1121,1,1,-93.302773,45.148628
1122,1,1,-93.441666,45.297298
1123,1,1,-93.089218,45.377026
1124,1,1,-93.398376,45.272984
1125,1,1,-93.344742,45.33725
1126,1,1,-93.253944,45.051216
1127,1,1,-93.331192,45.172989
1128,1,1,-93.273552,45.157623
1129,1,1,-93.251572,45.0513
1130,1,1,-93.250816,45.05125
1131,1,1,-93.237617,45.077942
1132,1,1,-93.218193,45.192299
1133,1,1,-93.293205,45.183342
1134,1,1,-93.311722,45.161606
1135,1,1,-93.348557,45.294216
1136,1,1,-93.152542,45.30933
1137,1,1,-93.149178,45.311649
1138,1,1,-93.133835,45.163567
1139,1,1,-93.137878,45.163673
1140,1,1,-93.136749,45.163101
1141,1,1,-93.136032,45.16283
1142,1,1,-93.222099,45.208603
1143,1,1,-93.169563,45.135509
1144,1,1,-93.275963,45.145836
1145,1,1,-93.323639,45.353886
1146,1,1,-93.408859,45.210938
1147,1,1,-93.239464,45.127754
1148,1,1,-93.300568,45.146641
1149,1,1,-93.264557,45.162502
1150,1,1,-93.24218,45.203228
1151,1,1,-93.230804,45.203873
1152,1,1,-93.277725,45.398228
1153,1,1,-93.261452,45.177914
1154,1,1,-93.261978,45.177898
1155,1,1,-93.264969,45.173454
1156,1,1,-92.9972,45.416527
1157,1,1,-92.961288,45.687321
1158,1,1,-93.017357,45.396709
1159,1,1,-92.986588,45.710552
1160,1,1,-92.930443,45.701485
1161,1,1,-93.000107,45.419891
1162,1,1,-93.017792,45.418133
1163,1,1,-92.967255,45.691372
1164,1,1,-92.968544,45.685856
1165,1,1,-92.886528,45.385609
1166,1,1,-93.067642,44.872463
1167,1,1,-93.051582,44.879269
1168,1,1,-93.112564,44.912956
1169,1,1,-93.11232,44.909584
1170,1,1,-93.093002,44.894882
1171,1,1,-93.047012,44.892368
1172,1,1,-93.07003,44.883003
1173,1,1,-93.110497,44.91745
1174,1,1,-93.313614,45.051651
1175,1,1,-93.308411,44.979996
1176,1,1,-93.324219,45.044769
1177,1,1,-93.269539,45.021507
1178,1,1,-93.220734,44.932476
1179,1,1,-93.220802,44.933876
1180,1,1,-93.36673,44.929165
1181,1,1,-93.371994,44.927544
1182,1,1,-93.269257,45.017464
1183,1,1,-93.367516,45.069366
1184,1,1,-93.249878,44.990025
1185,1,1,-93.330093,45.062031
1186,1,1,-93.345001,45.085461
1187,1,1,-93.379959,44.957584
1188,1,1,-93.377113,44.957561
1189,1,1,-93.377472,44.956676
1190,1,1,-93.248665,44.981987
1191,1,1,-93.37812,44.923038
1192,1,1,-93.367485,45.106319
1193,1,1,-93.27314,44.986168
1194,1,1,-93.273407,44.986435
1195,1,1,-93.377441,45.113644
1196,1,1,-93.279625,44.98941
1197,1,1,-93.292068,45.074165
1198,1,1,-93.254265,44.898979
1199,1,1,-93.328957,44.917973
1200,1,1,-93.402145,45.011154
1201,1,1,-93.401947,45.01199
1202,1,1,-93.401871,45.011509
1203,1,1,-93.401306,45.011105
1204,1,1,-93.228966,44.945099
1205,1,1,-93.392487,45.112885
1206,1,1,-93.369331,45.075985
1207,1,1,-93.318329,45.049389
1208,1,1,-93.356606,45.080429
1209,1,1,-93.26638,44.996593
1210,1,1,-93.26255,44.910015
1211,1,1,-93.276985,44.941631
1212,1,1,-93.331352,45.128391
1213,1,1,-93.365898,45.106113
1214,1,1,-93.364098,45.106724
1215,1,1,-93.362495,45.106709
1216,1,1,-93.289818,45.018105
1217,1,1,-93.311958,44.998318
1218,1,1,-93.224289,44.935131
1219,1,1,-93.413521,45.154049
1220,1,1,-93.409706,45.156124
1221,1,1,-93.411095,45.156227
1222,1,1,-93.413933,45.154324
1223,1,1,-93.408417,45.154118
1224,1,1,-93.353096,45.023529
1225,1,1,-93.339241,44.890739
1226,1,1,-93.43824,45.118366
1227,1,1,-93.369049,44.868301
1228,1,1,-93.303818,44.9949
1229,1,1,-93.28595,44.901493
1230,1,1,-93.270699,44.96447
1231,1,1,-93.270569,44.964703
1232,1,1,-93.270729,44.964333
1233,1,1,-93.456551,45.051899
1234,1,1,-93.286804,44.899693
1235,1,1,-93.285973,44.900623
1236,1,1,-93.286118,44.901073
1237,1,1,-93.286858,44.901295
1238,1,1,-93.284935,44.902134
1239,1,1,-93.250267,45.007462
1240,1,1,-93.398109,45.163715
1241,1,1,-93.283867,44.999062
1242,1,1,-93.250092,44.945801
1243,1,1,-93.250061,44.946198
1244,1,1,-93.408058,45.055225
1245,1,1,-93.319244,45.051113
1246,1,1,-93.318375,45.044582
1247,1,1,-93.248718,44.950527
1248,1,1,-93.24894,44.952702
1249,1,1,-93.284866,44.900391
1250,1,1,-93.252274,44.998997
1251,1,1,-93.275276,44.987621
1252,1,1,-93.250832,44.873634
1253,1,1,-93.253571,44.864796
1254,1,1,-93.311844,45.003227
1255,1,1,-93.286568,45.042721
1256,1,1,-93.286057,45.043179
1257,1,1,-93.286812,45.042538
1258,1,1,-93.29351,45.022915
1259,1,1,-93.280472,44.927647
1260,1,1,-93.328506,45.049164
1261,1,1,-93.343918,45.060696
1262,1,1,-93.364738,45.011616
1263,1,1,-93.306114,45.016731
1264,1,1,-93.287498,45.011749
1265,1,1,-93.33242,45.064236
1266,1,1,-93.33284,45.064285
1267,1,1,-93.332199,45.063591
1268,1,1,-93.332901,45.025227
1269,1,1,-93.330353,45.021908
1270,1,1,-93.33828,45.022659
1271,1,1,-93.289589,45.019985
1272,1,1,-93.339081,44.894547
1273,1,1,-93.408813,44.956894
1274,1,1,-93.248459,44.983959
1275,1,1,-93.248802,44.984222
1276,1,1,-93.457672,45.173477
1277,1,1,-93.231285,44.945374
1278,1,1,-93.405502,45.012859
1279,1,1,-93.412224,44.911121
1280,1,1,-93.304672,44.997482
1281,1,1,-93.302612,44.9804
1282,1,1,-93.335754,44.90073
1283,1,1,-93.320793,44.89996
1284,1,1,-93.344849,45.084332
1285,1,1,-93.297905,45.083733
1286,1,1,-93.357384,45.0742
1287,1,1,-93.376297,45.104969
1288,1,1,-93.26548,45.033569
1289,1,1,-93.318573,45.047371
1290,1,1,-93.261093,44.893543
1291,1,1,-93.279434,44.925865
1292,1,1,-93.280128,44.926006
1293,1,1,-93.302376,45.014351
1294,1,1,-93.292473,45.02084
1295,1,1,-93.295692,45.014259
1296,1,1,-93.28083,44.987648
1297,1,1,-93.28125,44.988434
1298,1,1,-93.281555,44.988953
1299,1,1,-93.17588,45.668476
1300,1,1,-93.19487,45.671436
1301,1,1,-93.166336,45.730587
1302,1,1,-93.179405,45.716244
1303,1,1,-93.190636,45.635422
1304,1,1,-93.165947,45.717136
1305,1,1,-93.443863,45.651535
1306,1,1,-93.259583,45.44381
1307,1,1,-93.174545,45.724537
1308,1,1,-93.304985,45.869312
1309,1,1,-93.378296,45.822365
1310,1,1,-93.430649,45.831123
1311,1,1,-93.179123,45.765278
1312,1,1,-93.429367,45.829597
1313,1,1,-92.875992,46.114796
1314,1,1,-92.873352,46.122059
1315,1,1,-92.865265,46.131981
1316,1,1,-92.945816,46.011303
1317,1,1,-92.945816,46.013023
1318,1,1,-92.937202,46.006611
1319,1,1,-92.979851,45.994064
1320,1,1,-92.889717,45.90723
1321,1,1,-92.714264,46.046486
1322,1,1,-92.987907,45.822514
1323,1,1,-92.946762,46.01722
1324,1,1,-92.957138,45.992226
1325,1,1,-92.869972,46.259457
1326,1,1,-92.9198,45.984901
1327,1,1,-92.999237,46.214012
1328,1,1,-92.870583,46.128727
1329,1,1,-93.185699,45.047562
1330,1,1,-93.185402,45.048256
1331,1,1,-93.122261,45.007053
1332,1,1,-93.086838,45.000916
1333,1,1,-93.017723,44.953117
1334,1,1,-93.018402,44.953819
1335,1,1,-93.018272,44.953232
1336,1,1,-93.17514,44.955624
1337,1,1,-93.026558,44.965897
1338,1,1,-93.023071,44.969006
1339,1,1,-93.077019,45.036949
1340,1,1,-93.023979,45.073715
1341,1,1,-93.02095,45.075279
1342,1,1,-92.987,45.007999
1343,1,1,-93.093636,44.987839
1344,1,1,-93.070107,44.957146
1345,1,1,-93.091393,45.032001
1346,1,1,-93.094009,45.031395
1347,1,1,-93.130104,44.952965
1348,1,1,-93.128967,44.952705
1349,1,1,-93.090569,44.930832
1350,1,1,-93.022964,44.968243
1351,1,1,-93.019348,45.060013
1352,1,1,-93.020264,45.060146
1353,1,1,-93.019707,45.060368
1354,1,1,-93.01947,45.059959
1355,1,1,-93.092827,44.986103
1356,1,1,-93.083427,44.991692
1357,1,1,-93.068443,44.963627
1358,1,1,-93.087646,44.984653
1359,1,1,-93.125,44.938416
1360,1,1,-93.075562,44.993011
1361,1,1,-93.021301,44.945881
1362,1,1,-93.013084,45.060753
1363,1,1,-93.010353,45.0611
1364,1,1,-93.010483,45.060825
1365,1,1,-93.013855,45.05999
1366,1,1,-93.023354,44.953331
1367,1,1,-93.024933,44.953918
1368,1,1,-93.024963,44.953518
1369,1,1,-93.02433,44.952759
1370,1,1,-93.017242,45.059303
1371,1,1,-93.018936,45.059742
1372,1,1,-93.203064,44.992786
1373,1,1,-93.140526,44.936062
1374,1,1,-93.226936,45.112667
1375,1,1,-93.015312,45.059685
1376,1,1,-93.014954,45.059849
1377,1,1,-93.185944,44.951271
1378,1,1,-93.044739,45.048969
1379,1,1,-93.044739,45.048439
1380,1,1,-93.044617,45.047192
1381,1,1,-93.04493,45.049053
1382,1,1,-93.044685,45.049088
1383,1,1,-93.044449,45.048344
1384,1,1,-93.044724,45.048454
1385,1,1,-93.04464,45.047428
1386,1,1,-93.044273,45.046871
1387,1,1,-93.04525,45.04718
1388,1,1,-93.04454,45.047569
1389,1,1,-93.225815,45.105267
1390,1,1,-93.042038,45.073372
1391,1,1,-93.073753,44.991745
1392,1,1,-93.029831,44.946976
1393,1,1,-93.066696,44.958492
1394,1,1,-93.059547,44.955727
1395,1,1,-93.060791,44.954983
1396,1,1,-93.140991,44.958946
1397,1,1,-93.09301,44.929199
1398,1,1,-93.121849,44.961697
1399,1,1,-93.070992,44.957344
1400,1,1,-93.085289,45.025578
1401,1,1,-93.085854,44.982105
1402,1,1,-93.087791,45.050636
1403,1,1,-93.072937,44.991226
1404,1,1,-93.079193,44.973495
1405,1,1,-93.091637,45.023602
1406,1,1,-93.052574,44.975082
1407,1,1,-93.039978,45.020283
1408,1,1,-93.188499,44.977501
1409,1,1,-93.107124,45.030098
1410,1,1,-93.117447,44.945995
1411,1,1,-93.125275,44.936939
1412,1,1,-93.147682,45.119621
1413,1,1,-93.140007,45.067837
1414,1,1,-93.078522,45.07452
1415,1,1,-93.103355,44.969982
1416,1,1,-93.080254,44.985752
1417,1,1,-93.080429,44.986156
1418,1,1,-93.205063,45.094353
1419,1,1,-93.120125,44.959095
1420,1,1,-93.066666,44.957497
1421,1,1,-93.225311,45.097431
1422,1,1,-93.149117,45.121609
1423,1,1,-93.018082,45.062157
1424,1,1,-93.018311,45.062073
1425,1,1,-93.013283,45.061241
1426,1,1,-93.011658,45.061817
1427,1,1,-93.011406,45.062027
1428,1,1,-93.059326,44.956974
1429,1,1,-92.83741,45.078438
1430,1,1,-92.970787,45.262505
1431,1,1,-92.941925,44.960178
1432,1,1,-92.997345,45.275459
1433,1,1,-92.778351,45.013775
1434,1,1,-92.810616,45.059948
1435,1,1,-92.793434,44.985863
1436,1,1,-92.948799,44.945137
1437,1,1,-92.801003,45.090851
1438,1,1,-92.88549,44.917351
1439,1,1,-92.888817,44.917835
1440,1,1,-92.999947,45.269829
1441,1,1,-93.000275,45.269539
1442,1,1,-93.001144,45.269032
1443,1,1,-93.000923,45.269192
1444,1,1,-92.897743,44.906933
1445,1,1,-92.974129,44.978767
1446,1,1,-92.973106,44.980812
1447,1,1,-92.952568,44.966961
1448,1,1,-92.951149,44.966942
1449,1,1,-92.975967,44.950764
1450,1,1,-92.807739,45.069637
1451,1,1,-92.896683,44.891228
1452,1,1,-92.962738,44.970676
1453,1,1,-92.868759,45.018082
1454,1,1,-92.8815,44.906002
1455,1,1,-92.960686,45.063152
1456,1,1,-92.890663,44.938477
1457,1,1,-92.947189,44.938354
1458,1,1,-92.944069,44.942894
1459,1,1,-92.941666,44.943035
1460,1,1,-92.89296,44.941689
1461,1,1,-92.943977,44.939011
1462,1,1,-92.992165,45.282818
1463,1,1,-92.99556,45.280258
1464,1,1,-92.991539,45.288521
1465,1,1,-93.000046,45.279865
1466,1,1,-92.960899,44.97451
1467,1,1,-92.980766,44.966846
1468,1,1,-92.98185,44.96682
1469,1,1,-92.981255,44.96677
1470,1,1,-92.951736,44.965458
1471,1,1,-92.960281,45.065849
1472,1,1,-92.990753,45.272938
1473,1,1,-92.991516,45.27478
1474,1,1,-92.887604,44.913063
1475,1,1,-92.883141,44.89436
1476,1,1,-92.885513,44.893997
1477,1,1,-92.974045,44.982735
1478,1,1,-92.971596,44.968201
1479,1,1,-92.986427,45.283993
1480,1,1,-92.986305,45.284252
1481,1,1,-92.985329,45.282623
1482,1,1,-92.979179,45.265606
1483,1,1,-92.901512,44.90839
1484,1,1,-92.789803,45.012829
1485,1,1,-92.78994,45.012325
1486,1,1,-92.98925,44.875305
1487,1,1,-92.884979,44.911766
1488,1,1,-92.823029,45.061951
1489,1,1,-92.884354,44.899944
1490,1,1,-92.893883,44.940216
1491,1,1,-92.975189,44.969566
1492,1,1,-92.879646,44.928753
1493,1,1,-92.901741,44.940678
1494,1,1,-92.895126,44.900837
1495,1,1,-92.885147,44.936657
1496,1,1,-92.89196,44.891888
1497,1,1,-92.995773,45.132011
1498,1,1,-95.84314,46.821499
1499,1,1,-95.83947,46.82341
1500,1,1,-95.839828,46.82386
1501,1,1,-95.866081,46.798607
1502,1,1,-95.835205,46.813637
1503,1,1,-95.835258,46.812481
1504,1,1,-95.835457,46.811802
1505,1,1,-95.790146,47.148819
1506,1,1,-95.842209,46.82325
1507,1,1,-95.506317,46.805241
1508,1,1,-95.837631,46.829899
1509,1,1,-95.839981,46.830547
1510,1,1,-95.840492,46.830303
1511,1,1,-95.838783,46.831253
1512,1,1,-95.838112,46.831238
1513,1,1,-95.986328,46.926773
1514,1,1,-95.844704,46.782879
1515,1,1,-95.826149,46.806534
1516,1,1,-95.933571,46.838806
1517,1,1,-95.564957,46.738338
1518,1,1,-95.835594,46.826221
1519,1,1,-95.846817,46.834679
1520,1,1,-95.848251,46.837872
1521,1,1,-95.833809,47.147423
1522,1,1,-96.762917,46.840233
1523,1,1,-96.765938,46.841675
1524,1,1,-96.767265,46.851391
1525,1,1,-96.765007,46.851856
1526,1,1,-96.766983,46.852085
1527,1,1,-96.749237,46.83255
1528,1,1,-96.534271,46.99287
1529,1,1,-96.754143,46.849934
1530,1,1,-96.770782,46.823467
1531,1,1,-96.753197,46.838947
1532,1,1,-96.575485,46.876404
1533,1,1,-96.737862,46.845928
1534,1,1,-96.732857,46.83815
1535,1,1,-96.763222,46.853485
1536,1,1,-96.57737,46.871346
1537,1,1,-96.722969,46.864357
1538,1,1,-96.722435,46.875954
1539,1,1,-96.715607,46.874355
1540,1,1,-96.737556,46.846302
1541,1,1,-96.732216,46.846588
1542,1,1,-96.757072,46.864918
1543,1,1,-96.758873,46.861008
1544,1,1,-96.757866,46.861809
1545,1,1,-96.758728,46.861584
1546,1,1,-96.75148,46.855175
1547,1,1,-96.759125,46.840767
1548,1,1,-96.749954,46.857712
