providerid,uid,caretype,price,capacity,quality,provider_long,provider_lat
XAN3CE4Y,425,family,55,45,1,-96.31407,43.99987
AML7JD4N,426,family,160,14,3,-96.31340789794922,43.99130630493164
FAE9XR8S,427,family,99,19,2,-96.31271,44.00184
NJZ3XK4S,428,family,208,36,1,-96.31139,44.72174
SFF1AD1Z,429,family,295,4,1,-96.31050000000001,46.87811
CSS7XF6J,430,center,214,22,1,-96.31047,43.99189
ZAR1PK9U,431,center,492,45,4,-96.30994,43.99764
SCU8TU1J,432,family,96,36,2,-96.30933,43.99747
RYL2MB4U,433,center,163,23,4,-96.30889892578125,43.99401473999023
WGR4MY9H,434,center,430,97,1,-96.30883026123047,44.71793746948242
SIW1EM2T,435,center,426,74,4,-96.30376,47.5414
SJU7TL7G,436,family,293,49,2,-96.29792999999999,43.99475
YXQ3KI6B,437,family,164,47,1,-96.29422,44.26079
CJG8NJ7K,438,center,338,41,3,-96.290984,46.48292
YZD8FO1D,439,center,245,89,3,-96.28671,47.53378
IMM2OO3Y,440,family,247,45,4,-96.28480999999999,46.47767
WHS8CA8E,441,family,109,0,1,-96.28478240966797,46.47791290283203
BPE5NR7O,442,family,199,33,1,-96.28468322753906,47.53468704223633
OPT2FI4L,443,center,267,94,2,-96.28401,47.88033
HDJ0YO4E,444,family,222,13,3,-96.28283,47.53834
PAA2NO8Z,445,center,420,65,4,-96.282,44.71277
UBM2WF3C,446,center,116,75,1,-96.281632,47.53247
AOR1KF6Y,447,family,172,44,4,-96.281631,47.53247
DKL6UI1B,448,center,361,49,2,-96.28052,47.88
TRD4VX1X,449,family,49,22,1,-96.280517578125,44.71524429321289
PHE2CK7Z,450,center,248,49,2,-96.27970886230469,47.08039093017578
ARS5KC6S,451,family,285,16,3,-96.27874755859375,44.71537017822266
ENQ6NP3V,452,center,282,96,1,-96.278672,44.71553
RUK8OH1Y,453,family,45,28,2,-96.278671,44.71553
DNS7DP5T,454,center,463,58,4,-96.27861,47.52848
ZZY8SP3M,455,family,63,13,1,-96.27822875976563,47.53510665893555
JSU6DM2Q,456,family,217,18,3,-96.27777862548828,47.53401565551758
JRT9QS9D,457,family,158,31,2,-96.27758,43.51112
CSP6YK8U,458,center,297,29,2,-96.27692413330078,44.72290802001953
SNL2LG4H,459,family,144,45,1,-96.27642,44.71393
FKR3ZR8Z,460,family,282,15,1,-96.27616999999999,47.53517
AAS8TU4S,461,family,43,37,2,-96.27603000000001,44.72291
OFM3XT8W,462,family,262,20,3,-96.27589,46.47309
NBX1YV4J,463,family,24,14,2,-96.27566,47.87888
NMI4LG9W,464,family,213,25,2,-96.27546691894531,46.47253799438477
ZBK9PS4B,465,family,300,29,1,-96.27542114257813,44.71138000488281
GZD8RZ4H,466,family,216,17,3,-96.27528,44.71145
OYB1GX1A,467,family,147,19,2,-96.27524,44.71485
SLB6IA9Z,468,family,173,23,4,-96.27504999999999,46.47278
CZV5UZ9V,469,family,236,37,1,-96.27413,44.71352
WSY3UZ7J,470,family,191,44,2,-96.27362060546875,44.7066650390625
XXI3FS0U,471,family,137,8,2,-96.27284,44.71309
XMR3BW1H,472,family,116,31,2,-96.27276999999999,44.71288
EII1IV1L,473,family,89,46,3,-96.27262115478516,43.6702995300293
UBR3JS5O,474,family,98,0,4,-96.26959228515625,44.715576171875
KSD0SK9X,475,family,287,23,4,-96.26953,44.71566
BZM8NT6P,476,family,134,12,1,-96.26926422119141,44.7138786315918
TTR5QB4L,477,family,16,29,1,-96.26911,44.71376
LGD8AG8S,478,family,149,23,1,-96.26815795898438,44.70632934570313
DFZ5PV3M,479,family,131,24,4,-96.26785,47.37115
TZS7IG3Y,480,family,120,8,3,-96.26639,47.88353
GDJ0BB8E,481,center,393,99,4,-96.2662,44.71628
EYR0TB6D,482,family,269,46,2,-96.26406,47.26469
HGR9ZR7M,483,family,296,27,4,-96.26402282714844,47.26459121704102
RPF9IV0X,484,center,119,23,4,-96.26367999999999,47.88876
WRQ7EQ9Q,485,center,224,87,4,-96.26351928710938,47.88872146606445
HRL2BE8Q,486,family,58,38,4,-96.26242000000001,47.07717
LOX3DG4C,487,family,180,42,4,-96.26134490966797,47.37143707275391
DKL0IF8J,488,family,18,39,4,-96.261281,47.37154
KDE0UE0P,489,family,247,36,2,-96.26055145263672,47.07979965209961
WSD5OI7T,490,family,3,27,3,-96.26000000000001,47.88317
PPI6DU1J,491,family,153,10,1,-96.25981,46.50999
IWC5HE9Q,492,family,109,6,1,-96.25702,47.8892
RRW9FX6M,493,center,122,42,2,-96.25632,47.26034
RQY0DC4H,494,center,115,58,2,-96.25628,43.88725
PYC7PB7W,495,center,263,69,2,-96.251693,44.46368
ETF3ZD1W,496,family,133,13,4,-96.25169200000001,44.46368
FCO8CQ9D,497,family,252,0,1,-96.25105000000001,47.26034
ICN2XP4U,498,family,282,2,3,-96.25021362304688,44.45901107788086
RXJ5OQ1Q,499,family,222,28,2,-96.24727630615234,44.4591178894043
AVY6XS2X,500,center,301,24,3,-96.24691,44.45878
LEC3GA8E,501,family,259,21,1,-96.24403,44.46045
SBP7PS7A,502,family,125,31,4,-96.24218999999999,44.45997
VSE5WE3V,503,family,213,3,1,-96.23520000000001,44.25203
KMV9SB8Q,504,center,293,31,3,-96.226482,45.07413
EOZ6TC2S,505,family,271,3,1,-96.22024,43.65478
KHZ5YY5I,506,center,362,86,1,-96.21995,43.65478
TRB8YU4M,507,family,35,46,4,-96.2199,43.65575
TGO0EL3I,508,center,257,79,4,-96.21827999999999,43.65613
EII8JM2F,509,family,213,32,1,-96.21794,43.64814
ZMX4PY2H,510,family,257,33,4,-96.21762084960938,43.64813995361328
IXV8DD2C,511,family,209,13,2,-96.2171,46.89247
QRJ6YB1U,512,center,221,49,1,-96.21599999999999,43.66537
ZPR2ST6O,513,center,308,30,4,-96.21575164794922,43.66538238525391
ZDG7IU9A,514,family,185,37,1,-96.21501000000001,43.65405
QXL1JM2D,515,center,471,85,3,-96.21335000000001,43.6569
MBQ6HO5P,516,center,229,56,3,-96.21227264404297,43.66469955444336
OOP6BK9G,517,family,103,40,1,-96.20981,43.6626
FTN4DN9W,518,family,180,46,1,-96.20940399169922,43.65846633911133
DJZ4XU3F,519,center,251,53,1,-96.20875,43.6634
YIU9GU8O,520,family,178,7,3,-96.20825000000001,43.6634
HQJ8HD2P,521,center,249,92,1,-96.20738220214844,43.66328048706055
DOM3ZG4A,522,family,237,14,1,-96.20613,43.66806
WHR8YB0J,523,center,209,44,2,-96.20565000000001,43.65847
UEL1SI9O,524,family,182,27,3,-96.20552000000001,43.65777
WJZ9PI7K,525,family,47,50,3,-96.20474,43.66368
EUA1UB2I,526,family,203,47,4,-96.20428,43.66944
ELK4HL7Y,527,family,215,18,1,-96.20407,43.6624
CHL5HT4Z,528,family,126,20,3,-96.20309448242188,43.66501617431641
IEK2NG4B,529,center,397,33,3,-96.20307,48.69065
GNP7LA6W,530,center,279,59,1,-96.20284,44.69298
HPQ5LY0A,531,center,338,58,4,-96.20276641845703,43.663818359375
BNQ3MF2Q,532,family,164,15,4,-96.20166,43.66088
RBT5KW8X,533,family,131,50,4,-96.19766,45.01256
HFP0BK9Z,534,family,172,26,3,-96.19746000000001,48.14449
WON0AE5A,535,family,95,4,3,-96.196,47.59859
IXE7ZJ9G,536,family,151,32,3,-96.19174194335938,45.01460266113281
ZAS3XW0U,537,center,335,90,2,-96.19163513183594,45.01260757446289
QTO0WX8K,538,family,282,7,1,-96.191481,45.01262
CAL0QV9P,539,family,13,19,4,-96.18839,45.85893
YKY8JY6Z,540,family,105,5,1,-96.18832397460938,45.85883712768555
HFF2SN7A,541,center,411,29,4,-96.18799,48.41571
NRC1CT4L,542,family,147,10,1,-96.18787,48.1215
ARC6CP4D,543,family,116,0,2,-96.18763,48.11734
RMS8KH8S,544,family,224,23,1,-96.18758,48.12543
TJW5QU3S,545,center,390,99,3,-96.18753,45.00935
IWO8QN6J,546,family,147,31,4,-96.18743896484375,45.01285934448242
BHQ5LM0V,547,family,184,6,3,-96.18734000000001,48.1059
QED0XB5Z,548,center,297,80,3,-96.18732452392578,45.01257705688477
LGQ5QA2M,549,family,152,31,3,-96.18725000000001,45.01352
AWO6YF9I,550,family,237,1,4,-96.18717,45.01251
AJY0AG0U,551,family,136,49,2,-96.18714,45.00932
ETK0ZM8I,552,family,119,42,1,-96.18698000000001,48.09268
XKR6RK8X,553,center,251,26,4,-96.18612,48.69665
WXH4NI6W,554,family,177,13,1,-96.18611907958984,48.12557601928711
ZGE8ZV0R,555,family,131,24,4,-96.18595000000001,48.12567
ANV7NV4N,556,family,83,38,4,-96.1848,48.12723
FNF4UG2U,557,family,59,3,4,-96.18474000000001,48.1254
VLR5SO2B,558,family,47,34,4,-96.18465423583984,48.12585067749023
NLU9KE4A,559,family,174,12,4,-96.18463897705078,48.127197265625
ZPB1HR5M,560,center,382,86,2,-96.18461000000001,48.69728
RHG4LW9J,561,family,251,12,2,-96.18457794189453,48.1256103515625
UQU3VY8E,562,center,484,95,4,-96.18335999999999,48.70052
QRP0YW0E,563,family,45,50,2,-96.18332,48.12902
KRA9TB3A,564,center,347,31,1,-96.18322000000001,48.12342
RVX0RD7A,565,family,76,14,4,-96.18312835693359,48.1158447265625
OJD1DQ6J,566,family,107,45,3,-96.18312072753906,45.01150894165039
GKK7FF3T,567,center,196,53,2,-96.18312,47.83214
UPO5UX2F,568,family,285,19,1,-96.1831,48.70516
SFC2YY0S,569,family,125,10,3,-96.18191,48.70497
FAO8ZP9N,570,family,292,5,2,-96.18183999999999,48.70361
UMM8MP9F,571,center,470,90,1,-96.18048,45.01272
KUT9LT5F,572,center,224,44,2,-96.17856,48.1106
UBP4DQ8L,573,family,102,0,1,-96.17837,48.09873
BML2YE4U,574,family,35,49,3,-96.17780000000001,48.11214
HKC1JL1V,575,family,109,18,2,-96.17569,48.09922
JOT9DS8D,576,center,327,58,2,-96.17549200000001,45.57367
JZK7LV7F,577,family,137,3,2,-96.17533874511719,45.57367706298828
YKA2IZ1T,578,family,103,46,1,-96.17482,48.09846
OPL8HA7I,579,family,168,14,3,-96.17479,48.0982
QMZ5WX9M,580,family,92,6,2,-96.17353,48.09225
FIU6NH9B,581,center,356,63,2,-96.17336,48.11762
VMG1VQ3U,582,family,209,5,4,-96.17247,48.1231
FOO7CT8Z,583,family,58,6,4,-96.17148,48.0993
BYH7QL2A,584,family,28,8,1,-96.17055000000001,48.118
VOV4HA9J,585,family,150,27,1,-96.16982269287109,48.13309478759766
MXP5EJ5J,586,family,224,1,3,-96.16813000000001,48.11383
YWP1GJ3F,587,center,233,63,3,-96.16785,48.11782
MOB0BX5N,588,family,117,40,4,-96.16696,48.1199
SZE1RK9J,589,center,117,96,4,-96.16679382324219,48.11969757080078
MBJ2OS2U,590,family,241,7,2,-96.16674041748047,48.11835861206055
VET4GV3V,591,family,71,11,2,-96.16668701171875,48.11667633056641
QXB1GD2U,592,center,273,22,1,-96.16657257080078,48.11482620239258
DTN4DT9E,593,family,182,49,3,-96.1657,44.00713
PVV8JS0Q,594,family,258,10,4,-96.16564,48.43619
PCH2OV2D,595,center,198,28,4,-96.16545000000001,48.1109
QGL4QD5J,596,center,151,38,2,-96.16472625732422,44.00705718994141
RQC1HB0I,597,family,172,25,2,-96.16441345214844,48.44061660766602
CHO8HC1H,598,family,10,43,1,-96.16419999999999,48.11956
CEH1RP6C,599,center,275,88,4,-96.16227000000001,48.10626
REZ6CG9X,600,family,272,8,3,-96.16141,48.11676
VBS3XY6V,601,family,131,29,3,-96.16125,48.10844
MWV2PZ7S,602,center,203,71,4,-96.15955,44.13514
CPE8SM4P,603,family,149,48,2,-96.15335,48.13369
HQR9AD6P,604,family,246,14,3,-96.15162658691406,48.17827987670898
ZQC1GU9I,605,family,31,7,4,-96.15098999999999,48.11345
GTY2QF5X,606,family,214,19,3,-96.15091705322266,48.11355209350586
NRT4BJ7Z,607,family,187,26,2,-96.15072000000001,48.1197
YAN0HU9E,608,family,27,46,2,-96.14788,45.80676
KBY4DN7J,609,center,380,29,4,-96.14778137207031,45.80669784545898
HTT9IR5N,610,family,81,49,2,-96.14475,48.11264
ZEC0CP6A,611,center,267,63,2,-96.14377,44.04407
WZU9XT9B,612,family,185,19,2,-96.13812255859375,43.87258148193359
KXN0QI1U,613,family,221,0,3,-96.13518999999999,44.26295
WRR7UV1O,614,family,179,5,2,-96.13416290283203,44.27309417724609
ZPB4SB1Y,615,center,115,51,3,-96.13415999999999,43.87909
UQX3IF1Z,616,family,277,24,2,-96.13414,44.27298
HHY3ZQ2B,617,family,297,9,2,-96.13379000000001,43.86993
BCY0TU9E,618,family,279,30,1,-96.13374,46.85551
BTZ0DX5U,619,family,94,31,1,-96.13339000000001,48.07706
XIF2TY8A,620,family,97,18,2,-96.13258,43.8799
OWL9JR1R,621,center,425,93,2,-96.13229,43.87808
KWF6WG4G,622,family,194,28,1,-96.13218999999999,46.37951
QUF1MF0J,623,center,237,48,4,-96.13203,47.4994
PUR9DX3I,624,family,28,30,3,-96.13202,43.87286
CWN0OS2L,625,family,198,33,4,-96.13199,46.37812
XTI6QE3W,626,center,207,65,4,-96.13172149658203,43.87285995483398
UHK7NQ9M,627,center,441,88,4,-96.13078308105469,44.2732048034668
HYD8MC3J,628,family,64,40,2,-96.13052999999999,44.27299
SJB5LQ5Z,629,family,53,41,1,-96.130292,43.87625
OOM0IN7A,630,center,434,62,3,-96.130291,43.87625
DID2UU8P,631,family,220,48,1,-96.12998,43.88343
KUU7FA5F,632,family,171,24,2,-96.12985999999999,46.38124
SSE3VG6N,633,center,378,73,2,-96.11894226074219,43.99367523193359
PNN9CU5G,634,family,175,0,3,-96.1176,48.09741
XOZ4VO9A,635,family,284,12,2,-96.11188,46.28412
DOV9MG2I,636,family,109,17,3,-96.109,48.0949
JUD5FL4R,637,family,298,29,4,-96.10758972167969,48.09469223022461
BGK6GP0D,638,family,144,1,4,-96.10683,46.29556
ZEN2ZM1P,639,family,281,25,2,-96.10447000000001,48.09904
MSE8MP5I,640,center,352,90,3,-96.10268000000001,46.89326
UVE1PP2F,641,family,271,9,1,-96.101411,44.17812
JCC5FQ5S,642,family,30,1,1,-96.10011,46.48259
JGJ3II9L,643,center,218,92,3,-96.099441,46.57147
DAW8FM2Q,644,family,102,4,2,-96.09943389892578,44.26214981079102
SXL3TL4R,645,family,113,2,4,-96.09916,43.71534
ZMD2WW9N,646,center,111,66,1,-96.09873199462891,46.37681579589844
NTE9OW6W,647,family,182,17,2,-96.09813,44.26321
IJE5VR7Y,648,family,169,14,1,-96.09796,46.88278
YBP0YU1A,649,family,223,12,3,-96.09601000000001,46.27356
WDY7CX0G,650,family,282,26,3,-96.09475000000001,46.88875
REK1YA8W,651,center,143,77,4,-96.09327999999999,46.27709
HGM7EH4H,652,family,7,11,4,-96.09310150146484,46.27750015258789
KVW7MY7X,653,family,242,32,1,-96.09309387207031,46.28656387329102
NUG1PW5Q,654,center,151,67,3,-96.09309,46.28631
VCI6FR8R,655,center,433,39,3,-96.0919189453125,46.31611633300781
FBK2ZX9Q,656,family,37,29,2,-96.09013,48.11445
ADX3IU7O,657,family,155,42,3,-96.08926,46.56448
XGX4TB5X,658,family,149,30,4,-96.0889892578125,46.56447982788086
IHI1VD6Z,659,center,116,33,1,-96.08871000000001,46.28277
IUZ1PJ9E,660,family,147,22,2,-96.08835999999999,47.32726
BKZ4CC7R,661,center,461,81,3,-96.08821105957031,47.32736587524414
YOH1KZ6K,662,family,180,14,2,-96.08812,46.28585
TQN8OM6I,663,family,28,28,2,-96.08535999999999,46.27444
ROX2GB1B,664,family,152,20,1,-96.08392000000001,46.77782
YSJ1QU5P,665,family,99,24,3,-96.08234,46.56786
SWU2GX1E,666,family,64,49,4,-96.08102,46.5655
UZN9GL2M,667,family,55,21,2,-96.08053,44.28471
RTT5EH4W,668,family,116,43,4,-96.07967376708984,46.26972961425781
XYS0LG8Z,669,family,166,21,4,-96.07959,46.56558
USP9GV4O,670,family,100,18,1,-96.07902,46.29103
TZJ3IA4G,671,center,295,86,2,-96.07862,46.56678
MXH9CA8U,672,center,401,97,2,-96.07787322998047,46.29288864135742
TPH8UD7U,673,family,219,23,2,-96.07769775390625,46.56962966918945
VBD9CO5B,674,family,295,35,3,-96.07742,46.27136
FYH4FK8I,675,family,229,43,3,-96.07718,48.04836
DLF5ZR3W,676,center,334,94,3,-96.07621765136719,46.29216384887695
XVP8IA1S,677,family,235,40,2,-96.07532999999999,46.29241
WTC2FT9K,678,family,24,50,2,-96.0753173828125,46.27211761474609
KFG2QR8Y,679,family,81,50,3,-96.07501983642578,46.29240798950195
QBJ0FG7A,680,family,1,32,4,-96.07452000000001,46.58658
PFK5HN9D,681,family,1,5,4,-96.07414,46.30193
MDG8IE8J,682,center,409,45,1,-96.07299999999999,46.27284
CMK7KX8O,683,family,53,38,1,-96.07156000000001,46.28875
FCK1KJ2P,684,center,253,78,4,-96.07138000000001,46.29865
WDM7HU6N,685,family,248,3,3,-96.07096862792969,46.31465148925781
MOU1AL4I,686,family,279,50,1,-96.07088,46.27697
NXW3SP1Q,687,family,274,2,1,-96.07058000000001,46.29722
ALI7RI7U,688,family,277,41,4,-96.07041,46.31179
LGX5KG9E,689,family,109,23,2,-96.07033,46.31001
YFG9NI7M,690,family,70,41,3,-96.07032775878906,46.31046295166016
ENH7EX9X,691,center,386,62,3,-96.06980133056641,46.85613250732422
TMX4TS4Q,692,family,118,41,2,-96.06959999999999,46.29374
IEV7GO7D,693,family,228,40,2,-96.06809234619141,46.27001190185547
OPL6TF6P,694,family,53,34,2,-96.06809,46.26976
MAX4UF0N,695,center,390,30,1,-96.06737,46.58678
DFN6WA1N,696,family,126,36,2,-96.06632000000001,46.29333
GXY8ZT2G,697,family,137,46,4,-96.064972,46.27446
JVM0UH3V,698,center,403,41,2,-96.064971,46.27446
CJP5IR0U,699,center,459,87,4,-96.06441,46.30423
XZB4YO9B,700,family,200,14,1,-96.06311,44.92984
TWF3BB9K,701,family,78,50,2,-96.06134,44.92983
RWX2PL5B,702,center,146,80,4,-96.05963134765625,44.92897415161133
OGR4EX6A,703,family,148,33,2,-96.05922698974609,44.92498397827148
VAV7WN3T,704,family,190,12,4,-96.059,44.92957
LPE2BO9A,705,center,408,71,3,-96.05862426757813,46.51377105712891
AZD5HH3P,706,center,398,78,2,-96.05859,44.92514
SFM8ED7A,707,family,104,49,4,-96.05811199999999,44.93006
QEM6JV6J,708,family,196,49,4,-96.05811,44.93006
ACN3YW4I,709,family,120,33,4,-96.05781555175781,46.28896713256836
SOE8JD9R,710,family,137,3,4,-96.05776214599609,43.61637115478516
YLX7YE5X,711,center,446,57,4,-96.05776,43.6156
SGA1UZ8S,712,family,147,13,4,-96.05622100830078,44.92344665527344
OBQ8KF9O,713,family,210,39,4,-96.05592346191406,46.26877593994141
DKS2TI3R,714,center,493,23,2,-96.05501,44.92104
XPK7OX7T,715,family,237,8,4,-96.05496978759766,44.92094039916992
UGD0RR3C,716,family,222,7,1,-96.05466,46.29145
VSM4ML8V,717,family,4,30,4,-96.05454,46.29344
MGX9MS9T,718,family,64,0,1,-96.05410003662109,46.29145050048828
APJ2CK1C,719,center,303,46,4,-96.05389,46.29622
XGA5DX3A,720,family,169,23,3,-96.05331420898438,46.29660034179688
XLG2QI1P,721,family,187,39,3,-96.05181121826172,48.77274703979492
OBT7JW0W,722,family,177,37,2,-96.04956,46.31988
TSJ0CD2G,723,family,295,12,4,-96.04830169677734,46.31965637207031
BLR7EV6I,724,family,81,12,1,-96.04526,47.91233
YIS5KA6M,725,family,147,35,2,-96.04325,46.7388
ZAD4SM4E,726,family,260,4,2,-96.041572,47.90955
QFF1EU5K,727,family,298,19,1,-96.04115,47.91107
MRP9UN3T,728,center,462,23,1,-96.03634643554688,46.29984664916992
QIJ2GR5U,729,family,211,32,3,-96.02854919433594,46.84640884399414
JSX7CL2H,730,family,2,11,2,-96.02749,46.84627
FNU3CG1D,731,family,295,22,1,-96.02734,43.56979
ODJ1IY6D,732,center,397,92,4,-96.02619171142578,45.18108749389648
CGR6ND8J,733,family,158,50,1,-96.0247,45.20079
XUR4TX8S,734,family,272,15,4,-96.02256,45.20172
OSL2PC7G,735,center,144,75,1,-96.02146000000001,48.77624
CZL7RG9H,736,center,162,93,2,-96.01996,44.2769
ZWO3WZ4A,737,family,233,6,1,-96.01860046386719,44.27692031860352
CIF8YH6T,738,center,238,50,4,-96.018382,43.516
YAY4SF4E,739,family,25,20,4,-96.01679,45.19882
WNC7VM8P,740,family,295,3,1,-96.01588,43.51668
PKK4UQ1Z,741,center,493,68,2,-96.01402,46.96895
LJL2EQ7Q,742,family,247,31,2,-96.01381000000001,45.19786
LBZ0WM9R,743,center,454,39,4,-96.01255000000001,46.31308
RYS5YI5Y,744,family,3,38,1,-96.01221,45.68772
HOT8DL1B,745,family,164,26,2,-96.01160430908203,45.20273208618164
YLZ9LI7P,746,family,190,13,1,-96.01112999999999,47.66627
JWR2IR6F,747,center,120,71,4,-96.01003,44.34058
EGY4TV4P,748,center,200,23,4,-96.00911712646484,47.81709671020508
VTD0UC3W,749,family,247,21,3,-96.00893402099609,46.33636856079102
VYL7VI3I,750,center,341,65,1,-96.00595,46.78311
CAT6CP0S,751,center,217,47,3,-96.00588999999999,47.66601
BBR0AY4F,752,family,31,44,1,-96.00254,47.81673
QRS3GB9I,753,family,175,5,4,-96.00086975097656,47.32514190673828
OLZ8NP5Y,754,center,109,70,4,-96.00082,47.32525
AIK4VC7A,755,center,246,26,2,-96.00064999999999,48.79557
BPZ7HH5M,756,family,94,1,2,-95.99919,47.81872
JHS3HZ0O,757,family,169,49,2,-95.99639999999999,48.20773
XNB1PD3C,758,family,199,22,1,-95.99417,45.55687
ZDI9PE2X,759,center,106,33,2,-95.99226,43.84536
BNT6NH9W,760,family,278,2,2,-95.99065,44.56363
QNG3RM4P,761,center,458,75,1,-95.990478515625,44.56397247314453
EBS0OD3W,762,family,137,37,2,-95.98975,44.56158
AWZ1KO3K,763,family,285,15,1,-95.98973083496094,44.56509399414063
BDX2RU8T,764,family,31,30,4,-95.98757171630859,46.8637809753418
GSP8BQ8C,765,family,261,38,4,-95.98632000000001,44.55743
PKW1CB9V,766,family,187,21,3,-95.98551999999999,46.8548
FHV5EO9J,767,family,234,27,4,-95.98338317871094,47.66530609130859
TKO8QY1M,768,family,143,7,1,-95.98212432861328,47.53931045532227
MGQ9EY1Y,769,family,197,50,2,-95.98179626464844,46.86448669433594
ZZF0YN8Q,770,family,233,26,2,-95.98172,44.5647
EMZ4MB1L,771,center,198,85,1,-95.98153000000001,44.55759
GBN0SH7K,772,family,243,30,3,-95.98130000000001,44.56361
JGS3MP9I,773,center,451,77,2,-95.9812,44.56361
DSP9DB2F,774,family,157,49,2,-95.98109436035156,44.56370544433594
ZSN4JH8J,775,family,143,2,1,-95.98094940185547,47.66564559936523
EBC6DF3U,776,center,263,91,2,-95.980453,47.66765
PHF5EE5T,777,family,110,32,1,-95.980452,47.66765
LZL8SF2N,778,family,138,41,3,-95.97834,44.56187
RMQ2AR1L,779,family,96,34,1,-95.97598000000001,47.31757
UZP7LF4D,780,family,225,49,1,-95.97496,47.31817
WCY9DK0C,781,family,61,41,3,-95.97382354736328,45.99112701416016
SIO5FO4X,782,center,444,36,3,-95.97381,45.99103
CLT6VB2D,783,family,211,5,2,-95.97378999999999,45.99103
DES4UL0Z,784,family,68,14,2,-95.971,47.3003
DLT9NU9B,785,center,322,47,4,-95.97050476074219,47.31522750854492
EGK1XU3I,786,family,230,31,2,-95.97032,46.18838
SDM8OL8O,787,family,123,18,3,-95.97024536132813,47.31643676757813
GLF2GA6J,788,family,108,34,4,-95.96984000000001,45.98853
SGO5TF8E,789,center,205,95,4,-95.96983,45.98853
SVH5LL5M,790,family,36,13,2,-95.96872999999999,45.98964
SHH0VF5A,791,family,272,49,2,-95.96648,43.92736
TWD6XF2N,792,family,82,49,3,-95.96639999999999,45.99391
UJU9KD4Y,793,family,33,15,4,-95.96593475341797,45.99112701416016
LFF0FV2E,794,family,83,5,1,-95.96592,44.56523
PTQ3QL7P,795,family,295,20,4,-95.96474000000001,46.29119
TUM6CL1L,796,center,286,63,4,-95.96295928955078,45.99531173706055
OOT5MD3T,797,family,34,9,3,-95.96278,45.99543
EAT3DG1P,798,family,148,41,3,-95.96217,46.28477
MBE5WX8P,799,family,173,42,2,-95.95173,44.31679
STB1LN6X,800,family,72,23,1,-95.94999,43.99321
RKW8TY5W,801,family,219,48,1,-95.94874572753906,44.31664657592773
MAM0LD6S,802,family,139,28,4,-95.94674000000001,44.31983
FNP3MB8G,803,center,456,89,4,-95.94569,44.31613
VFG6YJ1J,804,family,198,16,4,-95.94517999999999,44.3162
UZQ1JM9D,805,family,276,47,4,-95.94507598876953,44.31599807739258
ATP2YT3K,806,family,49,1,3,-95.94361000000001,47.18378
PWW1MR1I,807,family,231,40,2,-95.94240000000001,47.18792
FRC5TV8B,808,center,308,40,1,-95.94054412841797,47.82027053833008
QHE6QB6E,809,family,294,17,2,-95.94045257568359,47.18768692016602
NOE7SM3Q,810,family,288,8,4,-95.94032287597656,43.63388061523438
XCB1CI3W,811,family,121,23,1,-95.93697,43.63577
ZEZ7XV8V,812,center,404,44,4,-95.9361,43.6268
BOF7PE5N,813,family,251,24,1,-95.93387,43.62215
KJJ7CS0H,814,family,296,19,2,-95.93343,47.24772
WSM4ML0A,815,center,391,23,1,-95.93214,43.63358
JKI4FJ4P,816,family,288,0,2,-95.93174743652344,43.63357925415039
JXT5OX4P,817,family,136,5,1,-95.93134000000001,43.63422
PYL5KS2G,818,family,226,7,1,-95.93079376220703,47.19488143920898
MTJ7OM9U,819,family,60,11,1,-95.93035,47.19498
MCH1VG0M,820,family,95,46,4,-95.92861000000001,45.59203
DKY3NC0G,821,family,219,27,4,-95.92836,46.78167
RKZ3AF3H,822,family,164,49,3,-95.92833,43.6334
